id,loss,AR,MA,modulation,raw_variance,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63
2013-01-03_07-09-06_UTC.act1666.dx3001.id-11.R.archive-compamp.png,-8759.2,0.566570952,-0.33241069,729.5075238,1455.308816,2027.984873,727.5684506,1726.141769,1330.700543,448.030085,516.9243973,845.0178509,419.8756526,546.8848469,118.5137142,260.8041294,184.0300981,135.6004298,170.2883983,63.86346141,186.3271091,371.0942317,187.1839312,80.72463518,37.72991437,175.5832158,262.424944,261.0981085,137.6149061,181.6811576,131.8501344,114.4801167,198.4058015,152.6607984,96.60040469,148.5801151,64.40830128,91.39642403,127.7287181,135.5550688,105.4840524,106.4045426,196.2437307,107.7058009,80.21846148,90.01691171,95.32680582,79.89993742,109.9815583,104.6159483,125.3956979,89.770176,18.26031623,71.16559016,131.3810646,70.89517682,108.3745923,87.38620462,117.221445,32.92579673,88.96666891,69.50894288,123.6936501,106.003935,67.78832654,88.05580715,45.09613645,111.4495849
2013-01-03_07-14-47_UTC.act1667.dx1018.id-6.R.archive-compamp.png,-8740.2,0.317092737,-0.018110404,3031.332218,4256.850309,5550.188513,1476.678652,924.6088066,712.6076408,408.1314708,360.1950738,372.3214317,374.8304235,45.29802833,194.4075772,176.3864318,77.87521337,89.9784295,163.7420366,233.6881368,49.77637312,133.7253007,191.9057357,73.50210991,215.6469996,88.7320872,144.6235544,122.9644069,185.8883427,53.24191001,65.36425254,91.6927361,48.73633778,123.5943914,89.57821402,75.19443277,102.1844722,62.16333503,70.11020226,26.79972792,68.3512179,47.26573373,43.21409766,53.85503892,73.44814363,45.92846566,38.24796135,62.48199741,12.0017685,60.68116069,21.57080165,4.796440919,55.92421545,96.92632018,33.91001617,37.48166091,32.97681064,22.5870984,31.14207368,58.5083328,59.94391721,79.97361715,37.075533,35.71072477,16.95675233,44.82117843,74.244303,32.67715526
2013-01-03_07-14-47_UTC.act1667.dx3002.id-3.R.archive-compamp.png,-8719.3,0.671901261,-0.396966521,1306.273004,5467.743405,5077.432096,3995.583571,469.5870772,918.6201335,1074.301411,225.2617047,537.4418947,358.725672,346.0260077,361.8964924,210.9414022,230.9673513,159.3714297,184.3041735,163.4186154,320.9021379,189.6649014,308.9465073,133.4297086,76.59193275,193.6977087,44.6256509,81.33855025,92.91213178,148.6972921,140.0304785,110.116292,158.0116782,43.49819172,144.6329021,100.2074873,111.0985703,134.3810231,101.83001,90.97539757,32.4327666,65.53859177,61.15680126,90.03755375,113.3859218,83.85477127,97.56001687,136.1763562,50.90743946,82.45684993,70.98874475,86.42968903,77.11800658,66.93132936,72.20395725,32.43621366,96.9994323,81.40910184,68.89709684,77.71911303,61.16923359,38.17746436,60.98117109,37.4031098,71.93265476,74.60821717,32.41574206,38.58720942
2013-01-03_07-14-47_UTC.act1667.dx3012.id-5.L.archive-compamp.png,-8757.2,0.220923525,-0.059282181,477.2995216,2707.840995,3439.820461,2490.372594,935.1663822,486.6080971,683.7438025,995.4828779,561.6328092,630.6449372,194.7754761,215.0062761,280.3557567,315.4573223,226.1946706,351.842759,202.6070166,252.190032,17.70096415,261.1399095,285.3434471,263.2249557,103.0756099,136.5848985,191.7990276,101.6756026,128.0287234,132.1652705,94.34192988,52.06717987,153.6541567,124.0726335,59.78692507,125.1148231,140.9740369,103.1064187,81.51499511,109.5202996,48.30303324,118.6441917,120.1500173,111.1896741,94.94443054,109.0396107,93.28987083,108.0498147,151.6472456,97.77355695,80.99945225,26.26181176,57.20278538,95.99565388,98.07231582,38.07395431,51.40224687,43.80004098,103.7207524,101.8986066,72.61136424,93.45222699,78.54754657,89.76903593,44.70133713,107.3564602,60.06800231
2013-01-03_07-14-47_UTC.act1667.dx3012.id-5.R.archive-compamp.png,-8646.6,0.878556763,-0.670397066,5763.956965,5766.089538,6520.943853,676.6864243,1965.364276,579.2977459,393.1464611,132.4441696,129.3752101,335.7915291,209.2215385,274.1528042,225.2841175,213.9954827,137.54084,231.2932201,79.40012116,70.93584797,47.71583723,45.74672415,150.9149464,77.42605933,34.43062909,152.3759239,104.2064507,25.62688932,140.2951851,73.42922675,48.2487065,47.49468176,80.48471468,60.2931893,57.66491241,79.28050347,39.36249604,84.54488079,12.93957645,43.81754901,33.38281493,42.16193216,117.1682449,29.55023008,58.76186801,81.80747835,35.34119409,36.05757568,47.04322967,52.27459959,28.29777628,53.28223574,26.15300319,59.18075053,45.79332292,25.66708229,50.05744312,46.80247618,44.0822998,26.75191409,15.60803222,71.20455316,34.46720553,64.47760385,33.31368702,19.45405139,36.65721881
2013-01-03_07-14-49_UTC.act1667.dx1003.id-10.R.archive-compamp.png,-8744.4,-0.405260283,0.55474982,391.400025,4559.856499,4452.081412,2830.034723,1170.077695,1653.536511,1671.70165,501.4276107,618.1286008,553.8934888,486.5431351,349.0222314,442.5084556,116.9531117,297.2328941,205.880968,348.0119647,162.4281358,335.1019175,345.7137849,88.89513959,272.7231906,223.1596514,398.2424511,241.5420763,206.4136481,211.2179383,152.9024372,139.6192394,202.8167912,187.4206697,185.0713082,163.5056877,182.8238007,182.9516545,130.7185783,186.770064,173.7605224,113.5980318,151.4457049,122.9282532,199.015878,120.0277808,113.265964,121.5030864,134.7406342,120.6833767,127.6514943,132.7380402,63.86940706,111.6752883,152.1463223,122.9241531,140.1418928,75.97990142,102.8528008,70.71043546,157.280604,88.82071862,106.8578659,121.047333,116.1417455,96.17315212,129.3235287,157.9486696
2013-01-03_07-14-50_UTC.act1667.dx1006.id-10.R.archive-compamp.png,-8750.9,0.214522379,0.021369029,1362.896334,1486.180037,2614.508532,1408.19436,1095.727387,1067.303982,689.2187512,303.8262476,107.345556,440.0587633,262.3544173,159.2456851,43.0274252,115.4174332,50.1279937,138.3654271,209.9835412,118.8008291,95.50685723,149.7033139,60.73058455,94.44194415,36.42700861,215.3850577,106.5041666,150.2837483,67.74776008,72.01095083,95.00080746,84.35001523,30.03167925,47.92258994,64.60538872,94.40068546,111.3493235,42.97689206,50.56205454,60.3719062,7.453540328,28.27139624,34.59934946,22.04944116,58.01338122,63.94531905,77.07788269,57.38396126,71.98015747,26.78995906,38.29299254,68.17729991,54.75707669,39.73863851,9.154038239,24.56292411,20.96467596,50.31986089,44.8061968,63.25799594,21.9140073,49.65713825,5.29728053,73.66613106,23.80867176,50.46219452,4.171038615
2013-01-03_07-14-50_UTC.act1667.dx3017.id-3.L.archive-compamp.png,-8591.9,0.246151383,0.204312337,1003.167703,2314.363079,2945.16175,2639.508996,336.7336892,1125.728158,892.3546769,436.8056554,405.4178663,228.9649307,304.9626119,237.8102946,438.3712011,321.8379142,193.0161407,203.9794497,126.9619618,241.5447827,209.4925572,180.7165219,133.7370426,77.78870078,174.6363303,105.8748028,89.04220819,19.24735146,50.37713065,22.04670919,68.45491019,137.0317829,217.9873557,116.5488645,88.79654943,111.7763408,99.03696504,56.69439485,75.44143391,54.35428031,63.9747504,127.8006796,91.36088311,104.1984992,69.49751314,106.7058016,94.88413988,80.44364852,29.26351667,40.05512547,95.4728552,56.81468055,74.32157042,68.83244808,65.51467833,60.44713286,96.9330987,42.34409997,76.31326383,63.49834578,48.40144841,33.74260321,89.60656565,52.12433867,56.9688862,64.09434371,51.81535364
2013-01-03_07-14-51_UTC.act1667.dx3005.id-10.L.archive-compamp.png,-8662.6,0.476577208,-0.360511566,793.167085,800.2229433,1804.832193,736.9662297,804.7180717,537.8129918,873.7156614,335.2547098,521.0211342,438.8178031,245.6758198,189.2861351,117.16372,349.3595657,84.7001922,63.06091859,231.8267714,112.3328989,135.0994493,104.2251125,9.699203755,165.006125,187.489989,25.10749979,61.9814122,47.51566448,36.55858511,101.8263734,47.5776824,88.98273802,135.6841087,73.63880821,102.9314357,18.36613594,63.9686556,51.29724119,37.80375387,147.1216482,38.29950312,47.93805367,96.44834341,70.59431902,28.70385446,58.22263414,32.60368077,66.673793,64.39630069,27.19422882,37.36852089,57.22314563,49.62148766,68.68615302,50.67407399,35.31126571,110.1391157,44.45162739,43.22198163,8.559111725,77.98404892,17.76690465,34.16983137,20.40831407,64.41756129,25.47402448,86.03023525
2013-01-03_07-17-34_UTC.act1668.dx3010.id-1.R.archive-compamp.png,-8690.5,0.782801194,-0.63426531,2055.055347,2339.642449,3776.349755,1678.01671,889.1246188,261.4742648,830.9047162,73.21758667,499.6848725,329.3814218,299.9828292,176.1691874,42.05805635,118.6578025,345.1295458,164.4280604,66.35570195,40.88620205,70.10580979,149.6119814,61.57784757,41.08962935,153.3698812,23.77645399,60.38486945,94.18573739,58.43340583,107.8754611,31.64253625,42.16466911,45.19775718,82.37678618,99.33506757,78.74074956,64.64539511,64.14413235,35.58233657,10.39573821,18.17241938,13.81423594,68.82024911,31.50590186,67.96038892,9.904620338,32.51153641,23.0543493,89.32577868,99.59246015,21.07945157,67.29104228,89.65174214,34.78694312,39.41827761,28.51497063,29.0599694,28.82845981,57.26341567,52.92709842,59.18355509,40.83597331,19.95058385,45.85880214,27.11834827,44.17752102,32.13616483
2013-01-03_07-17-35_UTC.act1668.dx1017.id-0.R.archive-compamp.png,-8672.5,0.30974261,-0.043371867,554.074242,726.9494622,1246.116078,1087.240313,1189.915648,781.6413402,436.562423,394.7035893,302.0370935,275.3527372,355.738304,249.8632079,493.9103357,109.0558128,193.4380872,13.89568395,254.174907,54.32303064,16.15422698,115.5434555,239.5264284,84.88947146,61.47215068,84.9721125,71.81574373,80.05008912,101.3744022,118.4814705,105.2732286,4.099195134,108.5585892,72.38849625,72.13118228,64.35203239,49.38232155,47.7738026,25.95468406,77.47817538,48.94280468,65.95396084,29.59699961,38.36703755,42.67095672,45.51454192,38.62641583,41.28979916,41.87440563,67.74167065,38.69068594,1.813512861,54.81614045,42.28461361,63.38357055,31.37436901,54.46664212,29.6738201,46.72195484,27.20440213,35.12096605,40.2719173,41.09380677,43.92915079,40.98519575,10.92052659,22.32256258
2013-01-03_07-17-36_UTC.act1668.dx1011.id-2.R.archive-compamp.png,-8655.1,0.779506139,-0.590977646,1440.517508,3318.705366,5042.043427,477.405725,346.6822923,262.4692659,1092.226275,144.0280307,222.3810891,142.4912843,399.7527698,38.66032788,285.2489423,274.9830096,90.41797192,99.19060819,83.8093775,149.6304411,46.03180382,110.8393605,49.10705906,97.3574169,93.42741756,52.8140022,53.354494,19.73740225,25.60036071,8.232561444,38.70274752,49.17601239,24.75634941,78.21967006,34.19042632,44.55526145,33.87848828,65.40290855,17.23203302,45.09177083,5.418291733,18.96971003,103.3014959,56.78148865,33.22647346,21.73034135,37.80211634,65.00856726,19.45678304,52.13695607,39.45620609,36.95541589,41.842866,58.08135079,54.4267494,30.14016039,28.08160216,41.07591337,64.297936,19.16849034,41.80801097,52.10263733,57.10210193,59.93118485,26.73595749,37.07230456,49.90676716
2013-01-03_07-17-36_UTC.act1668.dx1021.id-6.L.archive-compamp.png,-8734.5,0.184411518,0.249334192,1408.972517,2833.443783,3026.898922,3093.445357,530.5461117,827.9247925,508.0189528,1257.667587,476.1757932,380.7725131,430.3559664,366.9419249,293.1261021,551.1340628,318.9237685,426.9579325,271.1219827,114.8486413,138.4068633,110.3329931,211.6137359,103.3040654,180.6739212,119.5480765,140.8838636,68.09507031,231.3709028,87.8756578,107.547282,168.0129656,29.2328435,84.81845639,128.8597423,119.6892792,76.07790498,196.9473701,82.47049612,36.10423245,125.9679716,35.17809538,145.2091909,10.06661931,113.6729035,45.56612322,123.6486959,85.5554553,52.06329918,119.9802873,87.96915427,91.1621824,85.64918058,76.55811411,93.70025086,68.61043786,66.36545452,101.7264311,94.41296679,60.03611074,124.7034254,110.8661102,74.92748171,94.32453181,96.87605541,77.95772619,103.021448
2013-01-03_07-17-38_UTC.act1668.dx1000.id-8.R.archive-compamp.png,-8688.4,0.072523344,0.124199475,1181.305574,1312.721231,856.1876317,2528.09816,824.5742076,1435.718306,210.379385,298.7843012,382.3713909,276.4274461,178.7862953,69.43278866,138.3975875,286.0026198,180.1747851,206.8568778,163.4341977,33.01333158,60.14330313,218.6521422,156.8187326,271.9210111,157.167409,145.0566952,85.1331845,89.58011689,80.40404692,44.2098572,51.99894188,62.05518651,162.9985359,115.0606872,182.1283862,100.8316822,55.9281958,51.05913206,95.41845328,54.32929484,97.9453744,42.57689364,54.81538156,103.1459376,84.12455941,97.75377223,70.1925922,63.82909251,50.45970976,54.30696171,70.74082968,36.99989297,67.72694217,58.31979455,59.13692847,97.27602238,55.97658303,45.47285595,63.48100895,57.26133458,110.5342825,72.56782271,38.71445073,50.03695391,41.54749755,51.12614212,89.31362018
2013-01-03_07-17-38_UTC.act1668.dx1017.id-3.R.archive-compamp.png,-8571,0.905208162,-0.754934511,1696.628682,6204.007932,5639.76976,2286.1618,2693.403698,959.350371,1428.897138,494.1226364,643.6322254,646.0606527,653.8459615,639.3447163,373.8775944,351.139973,274.4696718,409.2266485,378.7045763,452.8748714,444.1569328,348.6519336,277.1402295,200.6554536,292.2208599,249.3913394,336.8345724,269.1102037,113.3526878,190.3789729,55.52499245,181.7900526,181.4810761,145.3996561,186.1124339,300.2388385,195.6545071,134.8348734,191.4835654,190.9109817,135.3324066,138.6723552,130.7452221,69.66570581,179.0126856,118.0308014,134.5325239,136.1858178,129.6242533,133.7103759,133.188082,112.9098944,121.4893894,130.1300302,139.6453697,97.02776997,85.37328971,122.5628801,165.1506954,120.7200704,147.5495442,71.26144875,78.16143649,137.5232255,74.49643365,142.3759343,125.4647987
2013-01-03_07-17-38_UTC.act1668.dx1021.id-9.L.archive-compamp.png,-8779.3,0.514189578,-0.435437713,295.9599001,3232.46127,3337.492859,2001.907826,2135.26504,687.3094498,1036.436807,882.5033337,983.091719,678.5028637,405.382136,654.8506589,634.1551997,392.3918227,422.344145,519.4734832,471.2188994,292.8281108,337.5123967,341.6049695,340.1730253,287.0885757,286.1509689,167.4590057,208.6593052,139.6447043,152.6917104,221.9270472,189.6296813,184.8818822,211.4547395,119.7054094,209.5256879,169.1275303,236.6715859,137.3518692,152.9522409,226.8008217,122.0913394,111.1864087,111.5707437,125.684313,180.4089564,120.1366915,88.61151167,208.2523508,163.7084101,141.2905188,163.2604997,139.637664,175.0733385,71.55798964,120.5178245,121.7197739,105.0652524,135.4984845,123.8218778,96.1169059,62.26984313,96.92140205,115.7120779,113.5269658,119.0909292,144.085181,196.2822188
2013-01-03_07-17-38_UTC.act1668.dx1022.id-9.R.archive-compamp.png,-8790.9,0.124163592,0.20395387,1572.833101,5057.488853,5969.139374,1768.737957,354.9586221,732.6868485,1025.426949,487.4941176,136.9323353,656.0013786,449.7514501,402.3636347,152.773038,308.5433724,44.25029781,100.8094419,172.588884,200.3991268,158.9029364,207.5701323,15.18355983,161.8150289,66.33532706,76.54683804,111.6727258,37.91693757,36.83950471,147.8123641,60.16945056,126.9310569,66.28628728,53.5728269,207.6003747,157.2032474,53.14808388,91.03317056,108.6745556,44.48429787,26.56153245,25.66236748,34.05118378,66.82142487,112.6114601,76.37271287,60.00833275,35.80428134,78.56571701,28.70869316,36.19636859,92.31464055,59.16515843,27.13039153,33.17824719,54.04267708,63.25160489,20.65781867,55.28353551,33.8748489,56.19846508,36.6692829,28.11011276,30.99497029,106.9745689,53.63787955,87.090823
2013-01-03_07-17-39_UTC.act1668.dx3007.id-6.L.archive-compamp.png,-8791.4,0.867630356,-0.709263858,2116.684565,5042.524007,6139.929733,808.1216808,1462.660824,449.2348859,687.8461042,452.5754198,95.8460223,316.0760184,306.5203716,65.0053936,243.5650834,150.4434207,130.1492003,168.9568299,90.73997001,125.9224474,193.1172482,114.2407314,65.37938572,105.5111631,39.94318817,94.01475514,51.84204916,141.3812126,31.1912443,65.04130916,29.35734035,97.75159211,112.2972949,85.47525824,34.67972961,91.00785191,49.87937645,59.05347441,74.77448906,18.21642717,50.75016649,36.31808184,27.89918477,103.8265676,46.61847789,44.3617017,63.45864795,77.322752,10.00980016,64.56746153,74.31766333,96.41777138,19.48467787,21.0772272,64.56021538,21.08742834,27.82492608,24.40723981,54.70929111,48.83381941,59.79124432,29.95969914,30.64978038,23.06846298,24.56267812,21.42509846,46.16921108
2013-01-03_07-20-27_UTC.act1669.dx1016.id-1.L.archive-compamp.png,-8703.7,0,0,1842.632994,5167.518418,5807.301691,2313.300097,831.0239271,651.1947495,683.8298552,402.7534386,537.7166001,219.7163441,447.3832278,226.1637947,452.8991875,498.2009254,208.0850544,54.3219702,277.104067,369.4770789,322.1319965,223.8020785,264.4576946,64.29636424,242.7025782,90.18655096,327.979647,77.18989322,201.2629811,108.4461749,151.0559349,112.3019311,68.83705572,132.0697662,180.0365899,68.72477145,64.83860184,107.9922199,108.5795425,172.6521597,157.8958533,77.15742511,62.71249659,155.7957162,44.40349194,82.80733634,73.18469785,73.42006621,95.19386264,75.65808576,85.8725768,69.65791815,41.43976431,119.360561,98.16264595,99.76861093,88.88457989,59.39924369,124.0227358,117.6883685,61.50641725,71.83972279,126.8464211,86.0071153,64.79283085,112.0729016,133.291228
2013-01-03_07-20-27_UTC.act1669.dx3003.id-1.L.archive-compamp.png,-8668.2,0.670149453,-0.336158798,3666.525667,4469.176131,5580.890931,1370.855612,1791.836792,71.43695975,352.629022,453.628512,53.12315259,275.1714125,294.5842146,203.8000572,233.3238194,207.9319434,153.890926,230.2215533,245.4273906,124.6739898,71.95620392,68.46092759,45.63171338,129.02954,25.22281521,61.77480313,125.4236204,97.68055203,83.07206141,79.77095318,58.05387452,67.90385983,6.385854048,103.9229773,49.77852063,64.77574578,16.57599117,70.50479615,57.51441,12.39531628,39.20077426,43.8582823,74.31897818,61.89917336,39.02250918,43.66611575,47.84349486,21.12666373,8.482020926,28.23122875,78.85296506,45.90897726,65.39229436,41.82077839,48.32341371,47.46589954,60.85439028,22.84601321,31.4512162,4.738467462,37.45764669,34.99882639,47.62597769,31.2337192,15.74832371,12.02879041,21.96294479
