name,v1,v2
"97",-0.325267063068669,0.654304854623264
"98",0.814407223682993,-0.999994115263799
"99",0.937990797796426,-0.619595461107212
"100",-0.0232066586911762,0.329811909664652
"101",NA,NA
"102",-0.255741610498729,0.0843090051009172
"103",0.234594838125355,0.099589731417265
"104",-0.00150601873266246,-0.00182266341877254
"105",0.87982508670689,-0.519288265384678
"106",-0.594403471809701,0.740757107450984
"107",-0.892623566223653,0.951550137716762
"108",0.782939383893452,-0.940979250698604
"109",0.303604666241414,0.0303963465154119
"110",-0.208113916176504,0.26876124854482
"111",-0.65515096369615,0.74529175581794
"112",0.0375668140789848,0.199583414423803
"113",-0.238018158467896,0.428087203306507
"114",0.220983464829107,-0.104263496559707
"115",0.667315001203683,-0.84911703171347
"116",0.234015170364473,-0.0594331186037186
"117",-0.0933625944590927,0.275706178490877
"118",0.349343565087063,-0.194039084693668
"119",-0.114285032021216,0.344860034064647
"120",-0.377020354702585,0.512550295332452
"121",0.695979726735804,-0.389595852042386
"122",-0.0123174203266588,0.193798401848463
"123",-0.205565045156506,0.286025032013429
"124",0.596445594188209,-0.774520925558572
"125",-0.469205669687952,0.629390305459631
"126",-0.0893196082905888,0.215809552128934
"127",-0.0615425820022017,0.166377210473965
"128",0.734546025351396,-0.917039215948894
"129",0.136950741938747,-0.0636478128486204
"130",-0.324622063426782,0.548446711620605
"131",-0.288173686026135,0.137992443671696
"132",0.204524826064466,-0.299319064597389
"133",0.428297462335188,-0.291244008502719
"134",0.788601803010841,-0.999998046443735
"135",-0.581790859235369,0.736469841487304
"136",-0.056469571286019,0.254110126887063
"137",0.444209469169856,-0.252766751752001
"138",-0.00294025430110375,0.160505165838648
"139",-0.910638988985604,0.950628617395548
"140",-0.934191756189008,0.986376032693431
"141",-0.592228380274769,0.723651186923706
"142",0.720372185281843,-0.454763324916675
"143",-0.656614419701914,0.852045592712968
"144",0.857765644515118,-0.999999968733887
"145",-0.162476533258814,0.188726901969799
"146",0.804654408613253,-0.935044015739905
"147",1.7166712495964e-17,-3.98669532586382e-12
"148",NA,NA
"149",0.790246462728907,-0.982128172093517
"150",-0.149635255593933,0.391191434618213
"151",0.175410733182868,-0.105987671216134
"152",-0.329842499575757,0.6591621547734
"153",0.781988636830245,-0.97787548186698
"154",0.68126928703963,-0.247222711164935
"155",0.739417666610719,-0.323227756582583
"156",-0.150133925233453,0.422448004793806
"157",0.561872745394131,0.0478906544772346
"158",0.536554742490799,-0.587058244621958
"159",-0.558034178273199,0.668135231082732
"160",0.622629426552344,0.0702638218594262
"161",-0.297499687494805,0.434302578008709
"162",0.595093609466817,-0.132662337117962
"163",0.632567874264314,-0.910883460034768
"164",0.146638340439373,0.00208097644525259
"165",0.817452860223463,-0.963658371331229
"166",-0.145322751017548,0.163217191979967
"167",0.0132026656112448,0.42807441764634
"168",-0.588352363915621,0.893744885628535
"169",-0.206738930232622,0.348690953485656
"170",-0.671579109975137,0.841777213991362
"171",-0.783359939860961,0.894459117679144
"172",0.747368043365075,-0.94940441665014
"173",0.0548819820790468,0.156180142164972
"174",0.656785278462178,-0.195925003098689
"175",0.3237988655755,-0.00531355521525797
"176",0.707758151270361,-0.895294923774913
"177",-0.841600089222722,0.952095993834183
"178",0.0687206027432452,0.130896386382673
"179",0.714510030450304,-0.379875198269405
"180",-0.56244931992938,0.77764077916154
"181",-0.152280292200881,0.306419351321566
"182",-0.109790839357219,0.225475174245368
"183",0.299329578511823,-0.169570467240984
"184",-0.933773839294,0.873506365547465
"185",-0.53137970344323,0.713194693891689
"186",0.182082548948105,-0.018723992625565
"187",0.608835954518945,0.0701619191334285
"188",0.628087712193467,-0.810743293545865
"189",0.575253614187919,0.193883788376125
"190",-0.255052401513418,0.399573158049635
"191",-0.177995132210942,0.252091105932762
"192",0.177142921948894,-0.129140454112858
"193",-0.539859249437972,0.640377095366462
"194",0.690678177598302,-0.410610119136314
"195",0.217096866059838,0.145873581725749
"196",-0.0185804318565062,0.230376128381663
"197",0.53441736042346,-0.719924998587702
"198",0.486912856495498,0.0134813743818269
"199",0.0813240940899088,0.158792521226623
"200",0.555124415534825,-0.120205196800761
"201",0.847680441062172,-0.515838136711991
"202",0.237204655547304,0.040591230484606
"203",3.8609039165749e-14,9.73450834218397e-09
"204",0.567006458580769,-0.47286757709267
"205",-0.921943538749393,0.984730611069418
"206",0.137699670298564,-0.0263642355740578
"207",0.809773417579917,-0.619516892715454
"208",0.738210354318852,-0.387906484437046
"209",0.746335910015421,-0.480323864651625
"210",0.726100170501712,-0.419614198715798
"211",0.0214855183615091,0.0210334945022991
"212",-0.720620858002336,0.76399775915807
"213",0.934381391398498,-0.857550962061087
"214",0.779224359880442,-0.533793082590684
"215",0.684708896064293,-0.359604443190731
"216",0.533118598448983,-0.0761207862973964
"217",0.657499049445629,-0.327786915073212
"218",0.590446812771812,-0.20217615330123
"219",0.589155489182546,-0.228746144084046
"220",0.593207493588094,-0.218375115181244
"221",-0.849917954334297,0.999999056307151
"222",0.616369628739718,-0.220138709024943
"223",0.714020090024525,-0.548850210654138
"224",0.603161217509841,-0.662151792844759
"225",0.0248125797196434,0.237172922342135
"226",0.149884905003172,0.1344472859122
"227",0.361892154448068,-0.123430287442084
"228",0.557360729892408,-0.216811109389457
"229",-0.14179024542242,0.351730848036852
"230",0.979496546963426,-0.893493025600704
"231",NA,NA
"232",0.999818917400866,-0.991625405475379
"233",0.317592030409618,0.122131632019696
"234",0.720137290341339,-0.520933168585943
"235",-0.689200994683829,0.817075796582356
"236",-0.437516534143584,0.590555160471136
"237",0.206537197719107,-0.154040348111038
"238",-0.927001935910993,0.970016167620274
"239",-0.147578561922331,0.325934209814167
"240",-0.173072878586005,0.298827508084651
"241",-0.00241676026145124,0.101899216371409
"242",-0.216862213026788,0.382535963638747
"243",0.792350617794559,-0.966493965461177
"244",0.821608891823016,-0.998897668357598
"245",-0.180321447308659,0.363922964164147
"246",-0.312387912049188,0.431569420658843
"247",-0.293788663509344,0.318284285655904
"248",-0.321234563350611,0.350768221675354
"249",-0.0684990991911163,0.368787232816656
"250",0.873871308351701,-0.999990222538749
"251",-0.146294228912403,0.191594066780651
"252",-0.370617755739526,0.460193296841634
"253",-0.254967045316447,0.289840903831787
"254",0.844173627733072,-0.999999985177946
"255",-0.434178104225187,0.603040622665385
"256",0.452545991300095,-0.251947290911432
"257",0.706854046560524,-0.370747454164781
"258",0.726858788526925,-0.431925949522979
"259",0.559081377320215,-0.226745237150271
"260",0.583222611838311,-0.195698811063478
"261",0.501684038434488,-0.0726953398478357
"262",0.559679347193702,-0.161476600682756
"263",0.497575668809433,-0.162176035203386
"264",0.597849609401884,-0.10696698707636
"265",0.563693689357146,-0.10168372301149
"266",0.531038996116004,-0.149773515760906
"267",0.480873424554826,-0.0520734767443003
"268",0.588118645997837,-0.234273431666418
"269",0.551108615862572,-0.261450733042415
"270",0.644277176308625,-0.331988258281227
"271",0.520513333787133,-0.130327481712631
"272",0.499707131191806,-0.18060997464337
"273",0.525621693843704,-0.0931542288263595
"274",0.575908026564593,-0.224237571124338
"275",0.529718552783726,-0.013834039519093
"276",0.552717631181964,-0.259970496328482
"277",0.56813761625069,-0.225382772829479
"278",0.167469139969401,0.204459102409329
"279",0.530107110460757,-0.356196114070253
"280",-0.0526359521109817,0.30116387146168
"281",0.70211876493549,-0.456391754616535
"282",0.663956757505892,-0.556646610674762
"283",0.658415475343495,-0.511167033693949
"284",0.301152289185882,0.0364318834652216
"285",0.730086853436068,-0.572462233529557
"286",0.805534998613515,-0.59320308494107
"287",0.146756210733312,0.12602861434301
"288",0.63298686320463,-0.410862619411185
"289",0.80387435299351,-0.954323493909011
"290",-0.0512008594351261,-0.0317131851787935
"291",0.429951908943409,-0.0519860841821699
"292",0.584286558839305,-0.301628361346901
"293",0.809944759591225,-0.999996227060458
"294",0.426451460385132,-0.236896807631778
"295",0.281102801476071,-0.213598098668796
"296",0.501493238216483,0.0145563126804162
"297",-0.00327489884684975,-0.00380437443042692
"298",0.400443949810842,0.0601325369939689
"299",0.376849613002226,-0.121657814472107
"300",0.665216115820089,-0.901212584759693
"301",0.318398560117024,0.0570972545313724
"302",-0.263326348804782,0.529681340234871
"303",-0.745216705222468,0.870933481166294
"304",0.38201389477082,-0.189162253839101
"305",-0.0554150270889949,0.0608330355820457
"306",0.352653175172602,-0.0115028883119175
"307",0.465562191265009,-0.72396426325937
"308",0.456155591578565,-0.114032307895954
"309",-0.425134773080902,0.497152308683481
"310",0.744991095536305,-0.94325587140641
"311",-0.74097126192966,0.801318370232015
"312",-0.13552392502749,0.419359445837005
"313",-0.451420507204913,0.715331062448714
"314",0.584326568995137,-0.27385291656105
"315",0.661689266719871,-0.945753901345933
"316",-0.447773014154963,0.58486328101242
"317",0.427510441260545,-0.097665950727078
"318",0.447474790484338,-0.724027588537859
"319",0.637657015097961,-0.936751954523633
"320",-0.499300949390654,0.701194995695493
"321",0.539375141608426,-0.033368301055265
"322",0.0932634872997963,0.239169772990531
"323",0.78677058359422,-0.93997629045883
"324",-0.210997318821001,0.366866315419426
"325",-0.150409568694252,0.475135827993103
"326",0.21347709057586,-0.254778273358131
"327",-0.42611473000558,0.679726276502663
"328",0.0110099211312665,0.199907028561493
"329",0.726600766590356,-0.857111018580177
"330",0.139820444691029,0.0788193309906246
"331",-0.222560374513868,0.473449717100151
"332",-0.617968171218613,0.751941892316031
"333",-0.801658580633585,0.925182650418824
"334",0.159024057342467,0.197144882982245
"335",-0.0771453417573936,0.163975112812749
"336",0.609931489498101,-0.194926887493754
"337",0.642257569817962,-0.20743167615901
"338",0.326813380495415,-0.263510571092215
"339",-0.344692911178359,0.390814016115582
"340",-0.480041636093281,0.518950312867191
"341",0.526952488616008,-0.374260146965621
"342",0.102829215872748,0.0215207559605771
"343",-0.053489520824331,0.301579994802661
"344",0.156349053933953,0.366081749272517
"345",0.652474426606716,0.343571613486032
"346",0.0617256298026763,0.021628472375517
"347",-0.0387838755591465,0.160070385200567
"348",0.117637642038823,0.0770302312702302
"349",-0.680219969416418,0.759267098300407
"350",0.00818596386698299,0.100806810557825
"351",0.682958584874457,-0.91788073760783
"352",-0.409711727412358,0.631978710131413
"353",-0.404967061814354,0.532365026571775
"354",0.141785288637239,-0.00668256284513201
"355",0.476697254122002,0.0337298598322307
"356",-0.71949159037697,0.863580009453761
"357",0.198893035202575,0.319877170262719
"358",-0.141125440925511,0.270221354585125
"359",0.326000081237025,0.151821440872434
"360",-0.82456732657917,0.947970326711505
"361",0.770346392963158,-0.953141387780307
"362",0.422398965689616,-0.337143464162826
"363",-0.268161894551123,0.349073299487018
"364",-0.352125349877521,0.480171372459
"365",-0.0900399065985399,0.325238614739745
"366",0.756443817186913,-0.879572461609212
"367",0.664188071091588,-0.838045681904247
"368",-0.728963737150267,0.811030672659548
"369",-0.173255048705494,0.322854132985815
"370",-0.470984370697904,0.683190924422671
"371",-0.555110656084252,0.662053856519131
"372",0.775554564091158,-0.893757117479511
"373",-0.0192785346459209,0.173010198996734
"374",-0.385781629392502,0.506466330728253
"375",-0.49725574474435,0.603981698396875
"376",-0.541090883947759,0.621744030478798
"377",-0.114688354923086,0.256905553831564
"378",-0.428706299454186,0.563299603643425
"379",-0.31230035607343,0.571234581695918
"380",-0.372286567022567,0.609575804013656
"381",-0.932660006685366,0.999997065380642
"382",-0.532331986477277,0.621644154025775
"383",-0.177525122706354,0.294774129450717
"384",-0.233042917874104,0.389747166174819
"385",-0.556570274184426,0.690001587146886
"386",-0.2884506760685,0.469790591582061
"387",0.416678668273961,-0.252774677244328
"388",-0.333318223292649,0.452194737083711
"389",-0.333048064672753,0.492246624696233
"390",-0.801168665796938,0.895774282215506
"391",-0.313382073174092,0.391751124305399
"392",0.175050482711288,0.111982408947683
"393",-0.0387093315438655,0.166813555999339
"394",-0.387226585255224,0.535997284348093
"395",-0.167826288198263,0.212939287843155
"396",-0.17323963473068,0.238501730229879
"397",-0.00499969352079726,-0.00553484090682648
"398",-0.0294100758870198,0.117266711551168
"399",-0.630593246462734,0.743504155157537
"400",-0.158011053464235,0.503921096063538
"401",-0.84640899263222,0.938764605817926
"402",0.0429373231069093,0.0945366593249799
"403",0.231060223800312,0.0201181784698365
"404",-0.272052973694475,0.594366483370245
"405",0.103556048326763,0.0634413060656574
"406",0.720708323017506,-0.999999834156061
"407",-0.0879800567504633,0.303125003906052
"408",-0.332640937606425,0.462096048086312
"409",-0.548834279023635,0.687550593391323
"410",-0.362662528683638,0.494344750990006
"411",-0.525195125972329,0.478497227215053
"412",-0.384823540453139,0.53282425161085
"413",-0.0205424441737671,0.176016510958728
"414",-0.31172030106906,0.455683723255782
"415",1.29247279545552e-09,-3.88622067859501e-08
"416",0.680771717438168,-0.929794307459724
"417",-0.0196282611246205,0.122642465792764
"418",-0.200968512399237,0.372569655225874
"419",-0.226771160698879,0.354337537080305
"420",-0.659403534218549,0.758595662594306
"421",0.815602933141837,-0.924064910173638
"422",0.821914539650575,-0.935499594155373
"423",-0.327641490160938,0.374536459501667
"424",0.778470430391804,-0.895649680752161
"425",-0.9441047790473,0.886253246868205
"426",-0.859707490380896,0.999982723290068
"427",-0.247209991183998,0.410872921439934
"428",0.0106923250539418,0.0854583251177735
"429",-0.717772174669012,0.916796562496968
"430",0.67707295459074,-0.836212846494256
"431",-0.458765688072978,0.659270471917579
"432",-0.788602251621082,0.876439157468278
"433",-0.663644516692212,0.759727561838218
"434",-0.182009918129305,0.249186269342181
"435",-0.00283739785279223,0.0696032350572808
"436",-0.494538423174207,0.687557546674732
"437",0.227619480182191,-0.173600775300577
"438",-0.424313027460823,0.548573805735489
"439",0.21380837489981,-0.0585152966416849
"440",0.0377618859038639,0.194396957019279
"441",0.297121426761989,-0.179327620746592
"442",-0.272519400582149,0.36259468913023
"443",-0.0275198053092706,0.360387166200465
"444",0.027142682475562,0.283247131543655
"445",-0.305207177203646,0.424154193252817
"446",0.203887292967345,0.0118097146317545
"447",-0.517736691316064,0.869627068180658
"448",-0.467733280463047,0.610271310867611
"449",-0.474556146248006,0.629535956895798
"450",0.710560689207056,-0.924296871966665
"451",0.781334148162371,-0.945666810618784
"452",-0.176114324623406,0.330803393537421
"453",0.0579952858322172,0.159981230448898
"454",0.0970501485127205,0.00567147319344375
"455",-0.486907800955365,0.706474088120999
"456",-0.540155609707049,0.586663469465328
"457",NA,NA
"458",0.571582944224831,-0.33701329579502
"459",-0.421157058683346,0.492014674675576
"460",-0.352104098415474,0.421184160495174
"461",-0.519555042760528,0.789539592422548
"462",0.0994251049300262,0.157371179236673
"463",-0.309441942832616,0.683328377993419
"464",0.411961167468059,-0.614190340441656
"465",-0.418481664938822,0.585947784001407
"466",-0.641405012568608,0.744338046546386
"467",0.714520528301059,-0.916898142109931
"468",0.562812041542013,-0.174349400411776
"469",0.528299429564941,-0.33839115964634
"470",0.755522402469658,-0.911039790988866
"471",-0.0180249402985168,0.25797399749711
"472",-0.435351539331925,0.611811363288938
"473",-0.621114828207873,0.735761008411769
"474",-0.530481091976495,0.692633961486394
"475",-0.365561360169806,0.531895391627109
"476",0.0335193130556175,0.257329365063221
"477",0.176626209402602,-0.00089854729403642
"478",-0.534057990553286,0.809002761661755
"479",-0.502103724497142,0.633280520323913
"480",-0.84110233389979,0.978318713136984
"481",-0.184309476456394,0.41050716157075
"482",0.00362355982512132,0.00332816340827988
"483",-0.171433161363187,0.338495532046146
"484",-0.430580231165576,0.62447247639809
"485",0.479013707384219,-0.065334675498239
"486",-0.00673311222507381,0.21155790300713
"487",0.797191481449516,-0.966081248746268
"488",0.745162889306549,-0.956013355498921
"489",0.830327445722597,-0.969886554261614
"490",-0.178511600396194,0.440700885661871
"491",-0.566499627900329,0.8328690120192
"492",0.323007838926877,-0.127451070637661
"493",0.248078237972546,-0.107338803433937
"494",-0.69544567853052,0.836139624749758
"495",-0.496744113384073,0.519743147223232
"496",0.239962118754224,-0.0337706098696359
"497",0.00281716959171369,0.301351890259599
"498",-0.00464520350346576,-0.00452782838042914
"499",-0.71742565151703,0.944522587407927
"500",0.820060621097335,-0.958109368377487
"501",-0.550003253832029,0.742371770205889
"502",0.0430547890769808,0.110919964595234
"503",-0.0702948493445954,0.347945544786514
"504",0.0252973708267893,0.0246592005520313
"505",-0.902741288231206,0.999999396439152
"506",0.0380607434063819,0.117109841880779
"507",-0.0908049837685158,0.320473846176287
"508",0.79466330049705,-0.999999131141619
"509",-0.453257229342142,0.595778928255616
"510",-0.13153922247186,0.297117424856349
"511",-0.402302237401737,0.631453102372781
"512",-0.264000850824618,0.358494363948629
"513",0.35740198732189,0.319895501391423
"514",0.0581064072560746,0.134839465427391
"515",-0.0378541263509323,0.20189367641088
"516",NA,NA
"517",0.999803878603933,-0.991566929928709
"518",0.00661223366294007,0.192214801505911
"519",-0.103385545661015,0.304705121852904
"520",0.0578180680350305,0.0415632097172653
"521",0.0960787990985303,-0.0373911781429027
"522",-0.328411564680851,0.508634510015325
"523",-0.186605464242517,0.29455300000525
"524",-0.315811069082194,0.518918261566917
"525",-0.0667903280569158,0.237676118303185
"526",-0.669168337255572,0.884096995596423
"527",-0.171163112619499,0.304842472040282
"528",-0.720346953909149,0.795516168705752
"529",-0.666350177836199,0.858997771709329
"530",-0.426047847490271,0.470841879213552
"531",0.0506603733473247,0.300189666932327
"532",-0.469054226878682,0.575431917684818
"533",0.354896425748561,-0.12221221967371
"534",0.396723365330876,0.0879997087945838
"535",0.0705609707429792,0.458460625051564
"536",0.386492695227309,0.0477494344434058
"537",0.352522958843271,-0.195316826925949
"538",0.479258750480506,-0.335880871552421
"539",-0.246220779857074,0.452544667535159
"540",NA,NA
"541",0.0302787419225773,0.21720005442967
"542",0.271397900655578,-0.145280142988026
"543",0.461615483239588,0.0309981637466551
"544",0.246643070521835,0.0339754956082909
"545",0.380148266952304,-0.222952955413155
"546",-0.69509450237803,0.800086787129011
"547",-0.0572803738257069,0.197959469208741
"548",-0.526232893365866,0.603186562916059
"549",-0.282967624863437,0.460377334941522
"550",-0.430852347230882,0.670922811198097
"551",-0.0588442426691852,0.245367171744568
"552",0.156886060066287,0.261293792655796
"553",-0.0324152766301425,0.173168301002429
"554",0.452351469362031,-0.273675911576028
"555",0.313927247284895,-0.0596552095935166
"556",0.451320702732783,-0.0725863461823694
"557",0.65644437377055,-0.38611376353486
"558",-0.672629420447145,0.867947349688088
"559",0.408020787283862,-0.180390704996081
"560",-0.0871707270560603,0.163829794937315
"561",-0.627759267686404,0.816857260458682
"562",-0.0154762635451517,0.303072825023155
"563",0.239226514459645,-0.0937248698564739
"564",-0.535747224541489,0.647132968309363
"565",-0.145343221490218,0.242924119635211
"566",0.755612474792153,-0.919057628484581
"567",-0.0776152333077426,0.387702745766782
"568",0.0130921525920307,0.229235886022801
"569",-0.41692707959063,0.626961365960597
"570",0.33499957675031,-0.0747179647579779
"571",0.159186797583552,0.0106154097203935
"572",-0.10661543499091,0.205675485585227
"573",0.0698690053931628,0.169080815403979
"574",0.877836578832544,-0.972138948100302
"575",0.428511409474781,0.0208589141204328
"576",0.810692736809158,-0.961782765575039
"577",-0.0366189943647689,0.22770570717841
"578",-0.385941864775555,0.558948912075455
"579",0.84692091167731,-0.911887519277892
"580",-0.394785578760164,0.526967378230385
"581",-0.578532173852666,0.672193145209104
"582",0.558243231861611,-0.720083169664249
"583",-0.188510250554917,0.545760970926568
"584",0.505074275960047,-0.194437565312613
"585",0.10107003699066,0.293810413776555
"586",-0.142524580993451,0.316425217147767
"587",0.167148402420326,0.115309465950276
"588",0.183323349610255,0.156988874012013
"589",-0.540747960659267,0.648006730414518
"590",-0.816585718683038,0.907257981545519
"591",-0.325394503684365,0.382926712976451
"592",-0.71791249615874,0.783564351732277
"593",0.285440859893693,0.036976661758729
"594",-0.441953443064264,0.711461159705052
"595",0.605183622384461,-0.458064258253882
"596",-0.185196477123651,0.308344615512915
"597",0.48217974985013,-0.0900287664973308
"598",0.50973515687481,-0.133071467442539
"599",0.237574332958746,0.111025358487355
"600",-0.47251533799295,0.621245608435722
"601",-0.553686450432203,0.667056086808631
"602",0.999063784838016,-0.98548652783007
"603",0.466160231613338,-0.0892270377431207
"604",-0.196385528424353,0.474799249834982
"605",-0.611620266569727,0.895496259157521
"606",0.382659530555887,-0.0604806224511273
"607",0.160403520840826,-0.0526265400564438
"608",0.102332532716475,-0.0859875849197226
"609",0.172991757644806,0.0395153422809025
"610",0.765875692918711,-0.93663936054893
"611",-0.497088409972139,0.579113930468656
"612",0.805929452529433,-0.913056633372615
"613",-0.432455718077207,0.477543684729324
"614",0.117898939757278,0.123801657058006
"615",0.197592188242772,0.0624762956692166
"616",0.00943161687669974,0.151993827764485
"617",-0.556715518897259,0.746108094437728
"618",0.308346861364724,-0.0595082347167865
"619",0.344315675138687,-0.310036838905623
"620",-0.788040892104877,0.890391113884998
"621",-0.193803814527451,0.38816542140278
"622",-0.12568879721072,0.418301357714687
"623",0.0150076492268469,0.237112679357651
"624",0.356504067748949,0.0180412053601059
"625",0.457187606781488,0.0483280951229108
"626",0.558483142875543,-0.0960871519575223
"627",-0.0644388836299351,0.497342440408804
"628",0.321435124371808,0.192179103593549
"629",-0.702707506630286,0.668484294423933
"630",-0.366719237330653,0.418034912585353
"631",-0.147425311554129,0.385446425453594
"632",-0.288633800616095,0.602678448294775
"633",-0.0658745767303835,0.202968080630654
"634",0.510247229594663,-0.28316169917048
"635",-0.419673528806579,0.388901324446089
"636",0.234493317850754,-0.186478447261924
"637",-0.675193727017648,0.580420763918593
"638",0.771321172923919,-0.947624013107318
"639",-0.031616318147145,0.124940613284737
"640",-0.690910675643829,0.551752590186796
"641",-0.0512874401518581,0.09982688801078
"642",0.175867561807481,-0.0749103269984691
"643",-0.0509652819837028,0.340457300900152
"644",0.141871837650505,0.0832670768204995
"645",-0.571906095125665,0.712420215131809
"646",0.339835648059091,-0.286202772689822
"647",-0.325263048420504,0.706435049369276
"648",0.196544808668856,0.126520102946153
"649",-0.0477061089806551,0.28672307306073
"650",-0.277694335653103,0.440950359907964
"651",0.779278384908053,-0.966474977461121
"652",0.76384781752577,-0.949574484958671
"653",0.328436829033294,-0.142441069396271
"654",-0.0282167001004655,0.112310556890806
"655",0.601090607731337,-0.394193490998384
"656",-0.0373607561933068,0.345234000334717
"657",0.361207109752682,-0.156892144143047
"658",0.0753175146301654,0.174336457786684
"659",0.384726209437393,0.199191859825396
"660",0.346221331880247,-0.0334433814132513
"661",-0.102074759375396,0.264107498500837
"662",-0.786852718579163,0.916792887865052
"663",0.191314428982514,0.0789028578242335
"664",0.136744829309837,0.223387177326124
"665",-0.119227328141024,0.51102489657025
"666",-0.192090915002859,0.356517431748161
"667",0.369563263438346,0.0478153919897917
"668",-0.33067597527425,0.496752949340321
"669",-0.157019578251607,0.478516995778652
"670",0.799616471987663,-0.952180565175943
"671",-0.148033914012554,0.277019463761048
"672",0.858458950885627,-0.959154351742022
"673",-0.306872536479656,0.486097317223068
"674",0.261692386525839,-0.117609595023268
"675",0.00496014143013529,0.0894770968752368
"676",-0.621758941766743,0.799683212284473
"677",-0.414306613728622,0.587666856735561
"678",-0.608788029376466,0.757011780546705
"679",-0.12405808715487,-0.176378276010924
"680",-0.120881534288318,-0.101106768646226
"681",0.950431586677537,-0.703034738798921
"682",0.704254160622533,-0.212223672062412
"683",-0.806325429033539,0.912564450124526
"684",0.35032889205182,0.16486301690852
"685",-0.434036154452855,0.487169717133623
"686",0.320869116129743,-0.0351360989721548
"687",0.668474881205825,-0.306712940130615
"688",-0.712661050449694,0.891404717341474
"689",0.760194446044869,-0.422059995850533
"690",0.399662880891229,-0.25780333924035
"691",NA,NA
"692",0.144948837816103,0.0836712041834946
"693",-0.44142007860061,0.492016531638768
"694",-0.193454145226484,0.370323299802479
"695",-0.3518986464235,0.617155380294714
"696",0.364255280658355,0.0422294771245143
"697",0.596688920143112,-0.0658209877033767
"698",-0.118068110520337,0.274753267612232
