id,loss,AR,MA,modulation,raw_variance,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63
2014-08-10_07-21-44_UTC.act26306.dx1012.id-0.R.png,-7805.5,0.197509804,-0.282060031,6.385116753,16.63866354,235.297707,146.9559835,146.4256556,77.51559487,76.14348187,108.2361032,35.08472697,11.24528618,44.10153165,36.2720993,20.89139933,11.90063186,32.0677317,22.77188283,25.96844848,10.40456754,22.21849908,29.20088909,10.35470481,26.25072614,24.51463949,18.87927781,12.15408644,17.08869856,15.75328033,11.89772173,14.48491996,4.171181599,28.89390146,13.49090607,16.57428261,6.782026918,17.49329784,5.368218554,17.8929654,8.412513586,13.52372073,19.37392546,2.665835312,6.625172063,3.820237359,11.45928501,4,15.95122928,4.323691989,14.83288935,8.816295879,2.316444087,5.447531436,8.630350823,15.50687313,9.016142535,10.37601486,8.865246085,6.615726215,5.038848841,10.30409595,10.97993099,12.70768195,7.647515947,12.06292674,8.561626995,8.835145064
2014-08-10_07-21-44_UTC.act26306.dx1012.id-1.R.png,-7479.5,-0.233210282,0.000588881,6.6425372,16.13484767,226.9241747,143.6600034,148.3549477,82.07864698,80.46498813,102.4821593,33.17442259,21.24497044,31.04390035,30.32864545,17.94883562,29.16056121,20.82735428,39.05808561,20.87111265,27.89851309,16.76172454,24.18823924,16.76007913,21.13662621,28.04542616,19.43638032,20.62274449,15.91678703,20.20050177,11.65436455,13.70353068,4.983760351,8.354460907,21.48563266,9.412956421,15.86809165,4.358899815,16.20543024,8.711896148,5.067063148,8.181376579,7.168794047,13.9946861,14.85975788,13.73529622,6.851165336,12.489996,15.9207005,20.06894507,3.725941082,8.418214722,3.424521946,10.6430044,6.400773184,2.693495122,12.24321181,8.51922402,8.437735027,8.000899152,14.70312295,7.09455309,7.743056129,8.909699426,8.343444363,15.15134257,8.794597827,12.87711933
2014-08-15_06-52-00_UTC.act27065.dx2010.id-19.L.png,-6357.5,0.493923664,0.032416639,798.7941119,2036.74707,3597.648378,936.7371405,777.9278284,923.3189223,709.5959381,225.0448479,456.9990628,482.9215313,305.475113,114.6479757,192.6889066,288.4611078,225.6663575,106.2340939,213.7860544,171.9597092,103.189042,118.5558297,101.1727605,137.5960505,80.89309226,144.2714038,59.80915532,129.8918939,108.2806096,79.22454886,104.4410624,127.7358667,110.1335633,54.9673283,106.8014377,66.65873355,86.29657552,89.19278162,47.79990421,75.92016545,91.81815371,81.38020425,39.32091273,72.04133264,90.62599433,65.691934,69.2820323,49.7680953,74.14681508,71.45010984,39.55303625,69.22685694,53.33760099,67.33005681,36.76366854,58.31144359,63.88243244,54.15603137,59.46849794,50.62500648,54.55251415,25.70918866,65.75545401,66.11840881,37.8457476,43.29672553,45.97442022
2014-08-15_06-52-00_UTC.act27065.dx2010.id-19.R.png,-5768,0.50052778,0.08592872,691.038399,1460.816297,3130.755636,389.909097,860.3239519,647.5726012,520.1949726,143.634721,328.3360809,491.5479809,254.6524601,146.9844034,216.4376048,280.9037649,119.439405,54.45751836,83.58230769,114.1850308,84.02957853,76.74892795,77.66533047,86.93378499,21.99409439,80.32259708,63.20148423,122.9250646,40.75492729,37.22510074,74.54095574,101.9362247,77.17153781,13.16356781,75.80135296,41.41456933,74.88715674,72.00141396,40.79035369,31.52215806,68.23305993,53.53289847,34.72194314,34.93580564,56.89061664,54.71745811,43.26661531,27.99596066,53.65723905,29.13228737,45.07541966,42.10158603,52.05042902,30.52596385,33.78870644,48.86288221,42.83720413,28.15618641,51.48617768,40.59539087,41.39556315,44.42252371,31.87936717,35.69112744,32.30226221,45.59762054,24.42811781
2014-08-15_13-49-25_UTC.act27165.dx1015.id-4.L.png,-11415.5,-0.032494568,0.348340796,46.829582,52.96845142,195.9384478,337.6501532,210.1794168,14.91666758,140.1117522,135.574697,104.5614194,85.11968309,235.7744279,76.27763683,96.76479383,46.98740346,62.90569038,160.9663171,30.42275969,100.3698308,18.25496975,25.1077912,155.6826011,82.03114969,90.94209095,14.86073471,8.303712785,68.40216707,31.9945138,16.01884842,72.46684242,28.10058127,9.067487274,54.47832082,65.62264226,26.45433156,8.545394735,10.41738221,33.40711001,31.59045065,45.23175226,42.25930627,21.5048926,19.12226646,4.808539683,11.7710493,10.53565375,16.88030854,7.486769477,15.16011647,25.40038192,23.35216567,17.78525874,8.420666457,19.07139936,17.02868002,13.04653153,3.099772938,19.05617605,12.72606732,2.358891815,19.33378548,18.95505708,23.46218828,3.881256605,18.7892087,19.1410971
2014-08-15_13-49-25_UTC.act27165.dx1015.id-4.R.png,-4530.5,0.302569189,-0.030767789,44.66735265,65.70302265,550.4328369,116.7688614,127.023257,226.6189943,253.5733946,127.822357,161.529929,36.18751688,75.95243903,43.73878399,59.07150785,27.71881633,91.42074837,18.91607,35.19876953,61.58023067,44.26693817,92.42915533,35.50168101,68.99283182,15.31275764,21.28192235,21.56735904,32.15208784,31.6218653,30.0032345,29.40627674,22.52243817,10.03532369,14.79037124,19.21394207,26.57679786,23.04667495,2.804676672,4.473016993,11.95720555,14.54260552,17.03749113,6.920919773,16.88836138,7.956518572,6.975131714,14.4222051,8.696870595,13.39373804,6.531333314,6.891921694,10.03156912,21.17142388,15.29868163,8.577696037,7.230984143,20.05754868,23.54001825,4.743966432,6.311900375,13.414776,20.69065962,12.42764077,7.559954539,6.778029407,13.12004245,8.251617954
2014-08-19_02-48-43_UTC.act27628.dx1019.id-1.R.png,-7909,-0.564779231,0.78195593,16.96702441,84.16152875,614.9247965,351.1002096,154.6683155,103.5800569,178.1782823,45.83979927,79.242864,133.2895967,105.5482668,63.42682897,84.45208239,87.70116414,17.91443647,107.4240024,63.72264416,106.7618096,91.45768086,61.82148733,38.27712386,54.12480801,58.47875582,35.64279495,27.74055714,8.771082465,69.61316221,5.955865741,20.62341248,28.39804013,49.18290393,37.37306909,24.40399392,36.9115156,25.21846369,16.26949378,33.33129963,9.536751176,22.04145645,28.63842665,21.42432365,11.29207993,28.9173421,12.95477165,27.22131518,12.22713836,30.36760925,23.94203214,32.69239671,20.40406289,13.05802954,30.50361717,27.70672437,11.27796626,12.27052021,5.728009938,24.9289859,24.79739348,16.11664183,28.38334117,20.29816971,7.160893432,13.63911673,16.59472638,18.12432942
2014-08-19_02-48-43_UTC.act27628.dx2019.id-0.R.png,-5959,0.177431771,0.015312422,16.5385281,43.17468902,389.6420441,159.7388166,177.6554507,171.9174744,101.8622645,72.97561834,192.7966767,84.62250972,69.70430426,92.7338147,63.52632982,85.72916522,13.43808251,59.33766749,49.31778732,26.09774548,15.76323906,62.52522605,18.16280406,43.62063384,26.61173849,27.04734518,71.35829969,15.40702519,24.96091709,37.83394386,18.40027708,7.736590195,35.82901597,41.19816028,17.72391341,25.33476714,16.45302137,25.71139343,9.589910586,29.10878615,28.08542149,27.5524689,16.87352625,6.027001184,4.292617479,15.9171898,21.63330765,24.10317964,7.313449667,22.48577815,13.14051022,2.778776587,24.08615637,8.684232591,13.2146194,11.05939616,24.34466209,12.97997061,15.42897569,10.12732894,28.98868037,7.239773644,16.39573261,2.756603572,9.680890739,4.104212151,9.513143134
2014-08-23_03-43-49_UTC.act27887.dx1014.id-10.R.png,-13105.5,-1.63E-13,5.21E-10,7.023908815,63.92296136,619.9378794,167.1355387,179.1372275,154.6996748,80.99968267,99.42129848,102.5729712,68.03112306,71.92603829,59.70392981,43.02931154,40.4618642,40.24203042,35.53864297,32.6753857,26.01458896,23.96124572,33.01026651,25.01519771,18.57717653,26.56046543,27.4582354,30.52337119,24.48600474,19.68636628,15.07647095,20.96418534,17.89224611,16.41224256,19.11107752,27.28111603,17.06073884,18.49847616,13.28090384,16.27632362,18.40494522,19.53328584,8.926400941,21.98916799,12.46059693,13.56084809,13.99119417,17.34935157,15.18057359,11.68727109,8.688918355,7.095361905,17.87260106,9.076327452,10.70149797,16.49222854,14.17479593,14.4157512,11.75964266,9.832528801,11.36272097,15.40893897,10.54409515,12.73464816,16.15014451,11.04788391,12.94116761,11.26276515
2014-08-23_03-43-49_UTC.act27887.dx1014.id-12.R.png,-12368,-0.053642188,-0.011121004,6.827056046,62.88131723,615.2260659,167.8330537,182.4461817,145.3368425,87.13025978,92.15309606,100.8389029,72.34186089,65.5492351,54.33615163,43.86756395,33.36309542,35.14434015,35.46915711,29.98152618,21.88077559,23.07801093,32.88558746,26.37234294,21.04386835,26.68101583,30.60545346,28.60429744,30.61730727,18.77472263,13.68239722,27.12960806,14.91020805,14.25822546,21.81147481,20.97874153,16.4246153,19.20094475,18.88417147,22.98503129,21.42537056,22.58673005,8.208385221,25.44762221,15.95980969,16.50896588,9.562348444,16.82260384,14.15808018,13.01153354,13.48714284,15.80564514,12.87732162,12.52873992,14.58819672,13.81906956,19.56413665,14.56312512,12.65881374,11.70968751,15.09935324,6.781129606,9.894563304,7.561510182,6.703080476,15.96581202,11.45355934,11.40166241
