"id","loss","AR","MA","raw_mean","raw_variance","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63"
"2014-08-10_07-21-44_UTC.act26306.dx1012.id-0.R.png",-7805.5,0.197509804325105,-0.282059816171873,60.62015503875969,16.63866354185446,235.297706962,146.955983497,146.425655623,77.5155948706,76.143481868,108.23610316,35.0847269744,11.2452861842,44.1015316491,36.2720993039,20.8913993267,11.9006318574,32.0677316958,22.7718828275,25.9684484827,10.4045675388,22.2184990798,29.2008890885,10.3547048071,26.250726142,24.5146394895,18.8792778113,12.1540864416,17.0886985572,15.753280327,11.8977217296,14.4849199627,4.17118159925,28.8939014645,13.4909060739,16.5742826099,6.78202691799,17.4932978435,5.3682185542,17.8929653952,8.41251358556,13.5237207263,19.3739254634,2.66583531166,6.62517206319,3.82023735883,11.4592850056,4.0,15.9512292755,4.3236919891,14.8328893514,8.81629587937,2.31644408738,5.44753143607,8.63035082305,15.5068731324,9.01614253455,10.3760148608,8.86524608492,6.6157262149,5.03884884122,10.3040959481,10.9799309908,12.7076819527,7.64751594723,12.0629267416,8.56162699523,8.83514506367
"2014-08-10_07-21-44_UTC.act26306.dx1012.id-1.R.png",-7479.5,-0.23321147181402,0.000590143274476293,60.58139534883721,16.134847665404724,226.924174668,143.660003442,148.354947658,82.0786469799,80.4649881299,102.482159311,33.1744225878,21.244970443,31.0439003467,30.328645453,17.9488356184,29.1605612108,20.8273542773,39.0580856128,20.8711126517,27.8985130923,16.7617245379,24.1882392359,16.7600791334,21.1366262061,28.0454261648,19.4363803154,20.6227444938,15.9167870348,20.2005017678,11.6543645485,13.7035306817,4.98376035064,8.35446090655,21.4856326601,9.41295642124,15.8680916515,4.35889981524,16.2054302411,8.71189614816,5.06706314755,8.18137657934,7.16879404695,13.9946861045,14.8597578822,13.735296224,6.85116533554,12.4899959968,15.9207004975,20.0689450669,3.725941082,8.41821472183,3.42452194641,10.643004404,6.40077318357,2.69349512228,12.2432118071,8.51922402023,8.43773502685,8.00089915235,14.7031229501,7.09455308972,7.74305612869,8.90969942591,8.34344436317,15.1513425674,8.79459782729,12.8771193271
"2014-08-15_06-52-00_UTC.act27065.dx2010.id-19.L.png",-6357.5,0.49392138697387,0.0324197581482312,499.93023255813955,2036.7470704885525,3597.64837795,936.737140516,777.927828371,923.318922285,709.595938132,225.044847897,456.999062817,482.921531305,305.475113032,114.647975736,192.68890662,288.461107821,225.666357493,106.234093918,213.786054403,171.95970923,103.189041985,118.555829654,101.172760524,137.596050543,80.8930922581,144.271403815,59.8091553222,129.891893865,108.280609601,79.2245488607,104.441062429,127.735866652,110.133563336,54.9673283007,106.80143773,66.6587335509,86.2965755249,89.1927816226,47.7999042125,75.9201654526,91.8181537107,81.3802042549,39.3209127262,72.0413326419,90.6259943316,65.6919339964,69.2820323028,49.7680952974,74.1468150798,71.4501098381,39.5530362497,69.2268569384,53.3376009888,67.3300568058,36.7636685388,58.3114435916,63.8824324398,54.1560313694,59.4684979385,50.6250064762,54.5525141487,25.7091886606,65.7554540121,66.1184088118,37.8457475965,43.2967255314,45.9744202159
"2014-08-15_06-52-00_UTC.act27065.dx2010.id-19.R.png",-5768,0.500528468315931,0.0859277282969247,493.6511627906977,1460.81629709753,3130.75563555,389.909096982,860.323951905,647.572601172,520.194972598,143.634720953,328.336080904,491.547980948,254.652460067,146.984403405,216.437604809,280.90376486,119.439405042,54.4575183579,83.5823076907,114.185030829,84.0295785254,76.7489279535,77.6653304682,86.9337849936,21.994094386,80.3225970819,63.2014842261,122.925064628,40.7549272872,37.2251007409,74.5409557395,101.93622473,77.1715378076,13.1635678102,75.8013529612,41.4145693302,74.8871567403,72.0014139558,40.7903536906,31.5221580564,68.2330599328,53.5328984681,34.7219431358,34.9358056399,56.8906166441,54.7174581124,43.2666153056,27.9959606578,53.6572390534,29.1322873733,45.0754196584,42.1015860266,52.0504290213,30.5259638503,33.7887064398,48.862882208,42.8372041292,28.1561864127,51.4861776762,40.5953908725,41.3955631509,44.4225237061,31.8793671722,35.6911274385,32.3022622064,45.5976205417,24.4281178094
"2014-08-15_13-49-25_UTC.act27165.dx1015.id-4.L.png",-11415.5,-0.032494664413509,0.34834090090842,276.9767441860465,52.968451415179366,195.938447789,337.650153249,210.179416797,14.9166675774,140.111752163,135.574696952,104.561419429,85.1196830932,235.774427906,76.2776368291,96.7647938304,46.9874034557,62.905690384,160.966317075,30.42275969,100.369830812,18.2549697523,25.1077911957,155.682601076,82.0311496859,90.9420909477,14.8607347098,8.30371278461,68.4021670678,31.9945138036,16.0188484222,72.466842416,28.1005812703,9.06748727406,54.4783208168,65.6226422604,26.4543315556,8.54539473502,10.4173822093,33.4071100053,31.5904506493,45.2317522613,42.2593062723,21.504892604,19.1222664589,4.8085396829,11.7710492973,10.5356537529,16.880308544,7.48676947662,15.1601164687,25.40038192,23.3521656736,17.7852587414,8.420666457,19.0713993624,17.0286800209,13.0465315345,3.09977293841,19.0561760468,12.7260673199,2.35889181486,19.3337854809,18.9550570782,23.4621882801,3.88125660502,18.7892087004,19.1410971012
"2014-08-15_13-49-25_UTC.act27165.dx1015.id-4.R.png",-4530.5,0.30256947599633,-0.0307684044474348,276.1007751937984,65.70302265488853,550.432836947,116.768861405,127.023256954,226.618994264,253.573394578,127.822357039,161.529928984,36.1875168817,75.9524390293,43.7387839904,59.0715078493,27.7188163263,91.4207483651,18.916069999,35.1987695305,61.5802306694,44.2669381681,92.4291553331,35.5016810106,68.9928318188,15.312757638,21.2819223469,21.567359036,32.1520878354,31.6218653016,30.003234502,29.4062767449,22.5224381744,10.0353236867,14.7903712386,19.213942074,26.5767978629,23.0466749482,2.80467667206,4.47301699342,11.9572055546,14.5426055233,17.0374911293,6.92091977331,16.8883613846,7.95651857229,6.97513171378,14.4222051019,8.69687059513,13.3937380402,6.53133331414,6.89192169393,10.0315691228,21.1714238787,15.2986816255,8.57769603665,7.23098414265,20.0575486803,23.5400182519,4.7439664319,6.31190037516,13.4147760035,20.6906596211,12.4276407654,7.55995453933,6.77802940729,13.120042453,8.25161795448
"2014-08-19_02-48-43_UTC.act27628.dx1019.id-1.R.png",-7909,-0.564778436771018,0.781954409957088,473.3953488372093,84.16152875428159,614.924796511,351.100209634,154.668315467,103.580056918,178.178282294,45.8397992722,79.242864001,133.289596704,105.548266847,63.4268289675,84.4520823945,87.7011641369,17.9144364735,107.424002408,63.7226441589,106.761809623,91.4576808624,61.8214873272,38.2771238646,54.124808011,58.4787558245,35.642794946,27.7405571393,8.77108246545,69.6131622051,5.95586574147,20.6234124757,28.3980401321,49.1829039321,37.3730690905,24.4039939229,36.9115156026,25.2184636913,16.269493778,33.3312996319,9.53675117565,22.0414564452,28.638426645,21.4243236458,11.2920799336,28.9173420974,12.9547716519,27.2213151776,12.2271383616,30.3676092476,23.9420321428,32.692396712,20.4040628851,13.058029542,30.5036171679,27.7067243685,11.2779662572,12.2705202109,5.72800993794,24.928985898,24.7973934824,16.1166418254,28.383341167,20.2981697069,7.16089343215,13.6391167252,16.5947263782,18.1243294155
"2014-08-19_02-48-43_UTC.act27628.dx2019.id-0.R.png",-5959,0.177430190860108,0.015314798660354,559.1860465116279,43.17468902109249,389.642044054,159.738816597,177.655450732,171.917474381,101.862264456,72.9756183394,192.79667669,84.6225097233,69.704304259,92.7338146973,63.5263298243,85.7291652208,13.4380825101,59.337667486,49.3177873157,26.097745479,15.7632390636,62.5252260467,18.1628040638,43.6206338392,26.6117384911,27.0473451755,71.3582996921,15.4070251902,24.9609170918,37.833943862,18.4002770786,7.73659019546,35.829015972,41.1981602822,17.7239134092,25.3347671414,16.453021375,25.7113934301,9.5899105864,29.1087861504,28.0854214903,27.5524689039,16.873526245,6.02700118388,4.2926174785,15.9171897958,21.6333076528,24.1031796359,7.31344966725,22.4857781499,13.1405102178,2.77877658742,24.0861563704,8.68423259103,13.2146194049,11.0593961628,24.3446620922,12.9799706105,15.4289756925,10.1273289411,28.9886803652,7.23977364359,16.395732606,2.75660357195,9.68089073887,4.10421215093,9.51314313434
"2014-08-23_03-43-49_UTC.act27887.dx1014.id-10.R.png",-13105.5,-5.08736386350961e-10,2.11311135256409e-08,64.91472868217055,63.922961360495165,619.937879355,167.13553865,179.137227482,154.699674812,80.9996826735,99.4212984797,102.572971207,68.0311230569,71.9260382922,59.7039298124,43.029311543,40.4618641997,40.2420304219,35.538642971,32.6753857028,26.014588956,23.9612457204,33.0102665082,25.015197709,18.5771765275,26.5604654308,27.4582354008,30.5233711865,24.4860047358,19.6863662777,15.0764709474,20.9641853446,17.8922461116,16.4122425569,19.1110775191,27.2811160326,17.0607388424,18.4984761607,13.2809038365,16.2763236176,18.4049452216,19.5332858439,8.92640094064,21.989167992,12.4605969347,13.5608480857,13.99119417,17.3493515729,15.1805735908,11.6872710946,8.68891835458,7.09536190451,17.8726010631,9.07632745245,10.7014979722,16.4922285409,14.1747959271,14.4157511957,11.759642657,9.83252880135,11.3627209749,15.408938974,10.5440951505,12.7346481637,16.1501445117,11.0478839131,12.9411676125,11.2627651512
"2014-08-23_03-43-49_UTC.act27887.dx1014.id-12.R.png",-12368,-0.0536421877405721,-0.0111210035694011,64.89922480620154,62.88131722853194,615.226065893,167.833053695,182.446181743,145.336842491,87.1302597844,92.1530960587,100.838902864,72.3418608944,65.549235095,54.3361516343,43.8675639457,33.3630954233,35.1443401462,35.4691571066,29.9815261767,21.8807755925,23.0780109307,32.8855874625,26.372342938,21.0438683544,26.6810158255,30.6054534571,28.6042974406,30.617307272,18.7747226263,13.6823972243,27.1296080576,14.9102080533,14.2582254608,21.8114748134,20.9787415342,16.4246152991,19.2009447517,18.8841714689,22.9850312921,21.4253705552,22.5867300521,8.20838522086,25.4476222089,15.9598096885,16.508965879,9.56234844378,16.8226038413,14.1580801834,13.0115335361,13.487142836,15.8056451394,12.8773216246,12.5287399238,14.5881967191,13.8190695643,19.5641366493,14.5631251205,12.6588137367,11.7096875118,15.0993532402,6.78112960606,9.89456330405,7.56151018175,6.7030804761,15.9658120159,11.4535593357,11.4016624097
"2014-08-26_05-24-56_UTC.act28442.dx2012.id-0.L.png",-6736,-0.0502849065731074,0.339447046694988,344.1240310077519,303.56601165795325,1078.30155247,671.120044415,503.926075319,287.206819125,287.371191506,198.245124052,182.047854726,237.458400322,286.586447182,135.626032569,221.073708365,158.46986099,91.1063993195,149.202680004,103.034399654,114.666195724,129.488079587,73.1633275644,56.9501011494,102.00538145,54.6220913923,75.4812562425,76.8642244899,86.4367411919,55.6574896489,77.8782466494,31.3078276165,50.2904000084,52.3308484246,56.7046173196,29.0683385756,68.8430369198,54.4356432799,37.3487445511,43.7348153367,56.0839641476,37.9370493857,70.8262803747,41.127425494,30.3868972848,48.3438908267,48.8919848795,37.4032084185,49.024000624,46.3817456099,32.2968880312,36.2898213209,21.2430021645,30.8935174984,30.0452665146,39.5304542922,32.6785929847,36.7892349845,34.5982374785,28.5931835217,38.6379750828,43.8233181567,33.4191094012,52.0426275112,42.2410873095,29.9516888899,38.7688157921,33.0740903309
"2014-08-26_05-24-56_UTC.act28442.dx2012.id-0.R.png",-5866,0.358669971214289,-0.161679461747137,344.48837209302326,226.32738417162432,758.505820514,626.022654732,660.975479007,243.268650675,195.784180996,273.738011442,275.990194254,93.3574788163,146.917342241,99.5723741356,147.051287332,140.973860555,97.5910727406,115.439545973,116.652657421,85.5161308863,93.4648968355,121.79414242,71.7042579876,82.5935603068,79.6889064057,15.3199554839,36.2777046469,62.063488141,58.3397433242,62.7827895566,37.3286965957,46.7877018252,52.8414006462,41.7323056955,38.1585345258,42.8799819864,24.5164602261,33.5429398972,21.6332362929,53.9293587403,35.0465210415,27.8587341281,49.0012181186,33.4784787115,16.5448046406,55.2492839359,55.5607775324,33.7022212151,30.5821881748,29.7684014783,36.574668378,38.23269713,20.969815522,38.3649554478,29.4808082049,27.8614671632,28.8565660952,31.259900082,21.5838606905,24.1282844435,28.2447323994,35.6612489687,25.0632398365,29.7028903159,42.4846622743,26.5401380829,33.1713860022
"2014-08-26_05-28-34_UTC.act28443.dx1004.id-0.L.png",-9518,-0.502083801357628,0.634187313137313,360.1162790697674,24.428339643050293,300.403107526,110.630232489,170.931505681,61.5567548768,83.4447547522,94.6651341883,50.7136707415,41.3988369469,45.5038338704,22.7632220138,79.6177741958,77.4845988108,14.5393035186,15.1474876786,22.4769168016,16.2669144845,64.9698034675,44.6047315531,46.6917224524,37.440847819,35.9788134175,30.2509851481,14.0553560576,24.329584405,24.0244342357,56.1717079936,21.1194552356,22.8232534614,14.270342387,41.3166034253,25.0430949038,55.9034674886,18.8168914172,27.7470137178,17.8714427164,20.3838959317,28.3940135919,20.3255402255,7.10260306675,11.5837467505,11.3802026529,31.8089939042,17.0587221092,6.36876310644,21.0197284863,4.37270375566,26.0647249009,6.43293876345,11.4878496387,13.2251683381,5.22404790233,17.0755927585,13.124950476,4.03853740383,12.4481395095,6.44592567074,21.2154904971,4.109924186,8.87268687384,6.92304786237,15.2481860151,16.0677100179,14.4050221415
"2014-08-26_05-39-02_UTC.act28446.dx2001.id-0.L.png",-5519.5,-0.255796235887308,0.409097609395503,596.5658914728682,244.60224746109006,1229.88018576,361.642904876,291.916376711,306.895328884,196.517114757,140.212307507,186.397848271,69.0405843093,193.866458001,41.0941854929,37.3356407308,72.6634796606,89.2279226614,54.9248077878,6.41589855157,43.1911264912,55.0896445699,31.5461489754,51.785147834,86.053028759,40.6652518191,37.5743398601,41.6182234642,52.2320287045,11.0491050019,33.1274899143,85.9417912935,23.9952615654,27.2486144824,41.7052139276,35.3217204044,54.7189110885,17.0628587352,28.4372370959,46.960888839,33.5160272953,27.0611790352,21.4906808128,19.0771077419,41.9147600414,32.7026436973,25.1265935255,8.88819441732,21.8344652683,31.1996600601,11.9744879204,16.7837228842,23.2061723602,19.6770138694,16.0488768089,11.114288308,9.3567731454,18.8844679295,27.1285955397,19.9378873435,11.4000547613,17.7467243109,28.9237151766,13.4457705237,24.7491879318,21.7488772971,18.3943275556,30.5943954537
"2014-08-26_05-42-23_UTC.act28447.dx3014.id-0.L.png",-8707,-0.314950227637122,0.350961457018678,225.96124031007753,59.16904032209602,439.867468201,293.62713515,255.864539672,81.5116298748,172.882780898,131.767422373,86.4929839444,113.213082305,135.536934727,85.5916508375,58.3859537008,91.3869581182,9.95388277675,30.2950242199,59.2700737267,47.1797766549,42.6125774133,29.8319221109,42.7517072512,12.6638279548,27.2544115827,24.4249785365,15.3803413516,49.4413372839,20.1622451229,31.4385369174,25.37838127,44.4338584791,24.6640840727,30.6531278368,41.9568096692,43.328459267,18.0514671393,7.13686530415,13.8523854073,16.0460162204,22.8691225788,10.995340547,18.2455734443,27.4422783976,23.081069752,4.40872268307,25.7099202644,20.0615693085,8.74005978794,19.9876428765,26.2179582463,5.43204737433,32.678742572,20.2626051138,20.4428736991,16.2941470581,22.7302206698,16.9731721782,9.64060889317,3.5692730312,13.5203841898,17.7333357935,9.74374030942,23.7271833153,11.363782479,20.0191220568,24.6919647072
"2014-08-28_04-13-06_UTC.act28778.dx3001.id-5.L.png",-7038,0.811026379449817,-0.688669530448771,370.15503875968994,535.588366083769,1537.36327816,875.407890628,788.690499877,144.938169899,430.404892256,251.965952074,248.278459308,318.20535118,159.235667641,98.9701571188,90.0619277295,138.340813616,139.120164148,107.415593664,113.197885633,126.56778824,128.351067329,96.9770942917,95.0579041363,89.3566029946,77.8953320686,48.519247687,53.5245540365,52.0746668711,56.2572060706,88.6116789669,54.6532667844,55.370866603,61.560012185,64.5331998139,41.2350664854,48.4110051982,60.9407782135,56.5950369176,58.7763262945,59.3807018022,32.8153186446,53.9537970033,50.6592928251,58.4235083186,27.2652836635,54.8196408825,45.5082410119,46.6397519975,22.8634559078,54.0591899701,34.81239366,45.0618406255,31.5922506202,44.1690708017,40.2050004032,37.1787917801,37.755717117,60.0292962819,38.5269859253,25.9152550556,37.7417423195,38.7391724357,39.9541110237,42.7599830182,24.5430093642,39.4988185579,47.1642510095
"2014-08-30_16-09-54_UTC.act18133.dx3015.id-0.L.png",-6517,0.239142575814549,0.0549831316907037,577.7441860465116,508.36091581034793,1654.36730164,703.077832409,654.849726658,340.525743624,261.88555949,242.025967344,213.83324647,250.634575276,172.114946835,63.9245727055,134.104463153,122.583288555,101.39378527,126.779454293,90.5180306594,55.9645103137,70.5891549817,71.1125250069,63.6664207735,93.531633226,48.2030817821,48.9699457324,100.874788366,61.5894293336,57.6798636547,64.2360351542,20.9876189602,53.0435380265,66.0974042853,42.0297778069,48.7688854242,77.6279231955,41.0006078551,48.8016573826,44.3133908235,31.1240532749,62.1460350224,34.5700073364,48.9525077957,32.0895590661,44.7877221711,48.2140312021,39.686269666,36.8596079299,36.5764110339,29.150387612,44.4094663176,40.3565400345,40.8752592856,34.6816522982,47.7161194939,36.090179825,32.2494410146,32.8559819173,21.9823116137,40.3433876988,25.0432619317,34.4093817599,37.9785378727,28.9658666782,37.3782841646,23.0703675078,29.4627760929
"2014-09-02_04-16-16_UTC.act18265.dx1004.id-0.L.png",-12676.5,0.78649887915071,-0.922342953847654,478.05426356589146,17.92728802355628,238.913169178,90.5780098477,76.3732133607,110.972030755,31.7660747855,99.7864634939,51.4715578948,43.4255516026,101.107861166,105.602462392,10.6608818711,62.6958074148,32.2088538318,36.7845617772,43.1590926219,26.0644805488,23.0088356634,48.072520105,73.1923195604,6.88005109335,34.2370249464,23.9309045756,24.2184503707,6.47500754956,10.9126953712,6.85608032673,12.4227467588,31.167961951,9.82916530451,13.8972144033,5.97508427041,23.4231346763,11.50168042,14.7329473363,25.5205472186,6.52793392239,7.02520047688,15.1830278213,18.4668595667,9.77400397702,5.25807287801,21.4901593755,8.54400374532,26.8298620732,6.72217813325,10.7895183557,11.6159443364,13.364583862,33.4682868245,13.9801800935,14.4187421986,17.0174559741,16.3723986293,3.52386218569,6.65521568223,7.52103135569,13.5277211593,9.31313785526,17.609463851,6.96669281515,3.57380184002,24.7196146668,10.8440246432
"2014-09-02_04-16-16_UTC.act18265.dx1006.id-0.L.png",-7893.5,-0.526728092470073,0.59885485493748,357.5426356589147,19.566011657953247,268.247034164,98.4740173194,98.8795248452,109.284723558,25.5918229129,104.893423157,29.7026230731,20.4019409031,85.26662889,62.7258473829,32.2765398037,73.1660002771,43.6313084544,39.0316725691,44.5989779264,10.8025838874,35.6433953543,47.487668618,70.8293058655,17.0835557514,32.6286188237,45.5140735015,19.7102318238,18.7283523752,9.91112851697,32.7688450302,11.3900221712,25.4328875971,19.5617594264,5.29363664359,16.6551957377,35.861429511,20.5188496854,15.5989759842,3.6673563515,4.52310382129,18.3265326541,9.93493153597,16.7539104613,22.2971089414,13.9415954869,26.1427695702,15.5241746963,19.0664607929,24.9630978157,16.2980702066,4.52728343377,4.78628562845,10.1960470582,12.6882139966,13.0672509666,15.5921354016,13.147429726,12.4999768212,12.3384818869,12.5842433358,5.42981299648,3.87032780579,5.41200725913,18.1171717473,12.5089515346,9.03818252697,7.40712431108
"2014-09-02_04-16-18_UTC.act18265.dx1012.id-0.L.png",-7859.5,0.102554655492233,-0.298862067954484,641.7441860465116,19.601225887867315,270.839858238,98.9978217373,100.678674524,148.431100424,36.1982119149,121.618345702,43.1109861053,38.8908067818,68.8300017651,59.2455421999,25.915936511,40.9124501263,9.64129488032,31.0270970287,22.8910253721,13.1725985725,39.2188018819,27.4815757705,34.7504563907,17.753324636,16.7902241395,29.8384611053,24.8728109767,29.2071724421,24.7364141936,29.1148850366,6.96395444901,12.4934459611,7.7930906118,18.2020597273,11.0681962042,17.7927589064,8.6770556788,29.4102046735,14.9742837097,5.62108385058,6.30731723877,11.0253704937,13.6557847094,14.8862981866,20.126425758,23.1532449331,6.92820323028,13.9883618245,6.39748513303,17.7677897634,30.7826324422,6.5290944564,19.6407226235,20.4701967557,10.7007695344,14.9774750415,5.69096575555,3.49760412401,7.44836350481,9.8154053086,20.5099281982,21.1575504063,17.0970374214,5.89634939152,11.4757562262,3.73933394318,3.49353090614
"2014-09-02_05-44-21_UTC.act29995.dx2007.id-1.L.png",-9511.5,0.713412182237249,-0.930439351828733,631.6744186046511,13.366864972056968,201.298028793,113.992244122,95.4497066453,45.6989352056,39.0677000792,56.3428479517,96.7217407316,63.3905291092,52.369736292,37.1153843161,9.28464225166,55.590640131,15.697727146,67.177642974,31.8368469874,25.6846329255,12.0626004657,24.2374245753,27.5822708831,21.1027583916,14.5739009267,8.07288162456,26.4533201994,24.0539977064,35.4722190283,15.4349646055,24.8956933646,19.675192838,31.8592205655,18.9710782077,17.307755241,24.14255889,14.1451200678,10.6725505156,13.691075921,8.14607905031,5.24887654802,38.3780305491,18.2292894738,5.07080797036,13.1210789408,10.7014138538,27.0554985169,7.41693915254,9.45173088447,15.904779589,7.07060861856,13.2343514254,13.5222370658,17.34064648,8.13711211343,17.131513798,7.63375933493,14.8865166284,14.4994163402,10.9483796771,17.6664066095,1.32114438476,10.5621809897,3.5081258621,3.11621077034,8.61957849452,15.7231268026
