"","loss","hurst","width","AR","MA","intercept","innovation","modulation","raw_variance","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","fit.cluster"
"2014-09-17_12-55-47_UTC.act33532.dx1005.id-1.L.png",-133.317759261124,-134.795627657825,335.099267477908,-2.78531095804802,-2.06525424737076,-6.14506336189249,-157.825944611129,-189.659347617158,-63.0313290342054,-1.34770982097744,-1.4211239304749,-1.37418119077732,-1.3851753511282,-1.40201623701287,-1.31705499721181,-1.21836210761116,-1.17685916662725,-1.08097983359323,-1.21243745351233,-1.36540720040965,-1.17107128879175,-1.43909305199215,-1.39259640235883,-1.28593865704309,-1.1959803211417,-1.24939118864094,-1.32422389161063,-1.30126969361731,-1.25317943121835,-1.26360422319592,-1.33808351238542,-1.33416021936806,-1.29278023655326,-1.18100238843362,-1.28674971885429,-1.22798290333232,-1.39389339828671,-1.21156360441708,-1.41645502783363,-1.23579380655587,-1.42664543652062,-1.17746065309583,-1.40626848076902,-1.2180385387124,-1.3148801681885,-1.25940079823385,-1.35212633544153,-1.16229129204181,-1.45292085720405,-1.22255104578058,-1.35192657512122,-1.24523342189641,-1.2997169476519,-1.29701781044683,-1.23152803800071,-1.09157142695457,-1.23565612194947,-1.40243118137918,-1.31563355957857,-1.32405626282962,-1.22525633562682,-1.25494537137883,-1.16910366723934,-1.30088144228525,-1.09952852586948,-1.32259761979173,-1.2349175124392,-1.22319045364814,-1.19557687304482,-1.18230420263042,-1.23239056452606,-1.31584290806569,2
"2014-09-17_12-55-47_UTC.act33532.dx1005.id-1.R.png",-139.986852507468,-103.991732776396,422.430598812513,17.1678220364115,-22.4940004803787,-5.036646083924,-158.524531242141,-189.734267710882,-63.0496759229829,-1.35282576939464,-1.38966116613266,-1.41881698623774,-1.34545145100418,-1.36294094254541,-1.24769490449094,-1.23063918993455,-1.23250569414278,-1.2170655651725,-1.42561116977465,-1.26765152313231,-1.19768776698332,-1.28037410923148,-1.3409425617743,-1.34805817430399,-1.36270588481594,-1.27148388495539,-1.37501699230905,-1.3444802112326,-1.34156831484263,-1.27606877883559,-1.33862071913798,-1.30101984996725,-1.45276166770957,-1.18129455248096,-1.37146671338359,-1.31526436923384,-1.27658041701829,-1.37733905763807,-1.43158599389955,-1.32898072694498,-1.3199006683505,-1.35692862530725,-1.33614371641487,-1.32413329203975,-1.34922214567493,-1.31683148290563,-1.09812744171689,-1.28242508397126,-1.35802621423251,-1.21627728546298,-1.3081556344017,-1.39403659002021,-1.27570134022141,-1.35262631929054,-1.28965850659773,-1.10408055987919,-1.29144244328785,-1.42501372434228,-1.24579076554267,-1.2033992216155,-1.32489068232912,-1.28110930552316,-1.26747779783877,-1.39009193124449,-1.252363408811,-1.23501846076337,-1.35058218555131,-1.30811199996616,-1.11906279365041,-1.34716885351255,-1.36979699312786,-1.1731922090522,2
"2014-09-17_12-55-47_UTC.act33532.dx1008.id-1.R.png",-145.189167334124,-153.571801007904,335.099267477908,15.6388009056232,29.5812535286141,-0.0726410151400054,-159.281646581402,-189.183587249598,-62.9344477733049,-1.31758087989501,-1.31816439963195,-1.37228511838484,-1.39250687804212,-1.32941368983668,-1.48271300480606,-1.13629920866803,-1.10749019274525,-1.30692914776069,-1.38331923220216,-1.16923823185754,-1.3963300380913,-1.28693525804176,-1.34082376640186,-1.26690626087895,-1.44429685936938,-1.34052334871361,-1.36210318210359,-1.35771136848192,-1.26237004459477,-1.42208534833517,-1.40119151067343,-1.41782674840547,-1.36172975202431,-1.32128898925055,-1.23566554818309,-1.343192955308,-1.35623319286377,-1.33657684517972,-1.30009223927872,-1.37143162715818,-1.41106737077895,-1.39315836093932,-1.28702658592185,-1.37638833648281,-1.24044269448923,-1.40090804575234,-1.42489864166437,-1.39839896660498,-1.44502270839315,-1.34268654543791,-1.39146947073028,-1.35847268644289,-1.39262948646255,-1.36732898480868,-1.35400528907096,-1.39446470387109,-1.35207030549152,-1.31474553498558,-1.40748093763299,-1.30993405375163,-1.35030347108276,-1.41360792430072,-1.31714372024659,-1.31931421334426,-1.32686216497707,-1.37254288188633,-1.33366093796449,-1.36731879147733,-1.31213648415449,-1.30497544414137,-1.34803769844692,-1.42708502284292,2
"2014-09-17_12-55-47_UTC.act33532.dx1009.id-5.R.png",-141.896830161879,-102.377774035258,335.099267477908,1.48336008563294,-6.11309301410732,-6.69791410193364,-157.543404511801,-189.410817611719,-63.007526807759,-1.34924733878309,-1.4043932503757,-1.37465103615913,-1.32635474627549,-1.38503864310575,-1.2544931255089,-1.24713030896464,-1.11407560491453,-1.1316230742248,-1.38007411867971,-1.19785131424005,-1.18189257600423,-1.27461806024628,-1.39813685410752,-1.3892578325093,-1.14753569004019,-1.19506108302497,-1.32393682007907,-1.37640342267363,-1.28731507169912,-1.16796861327829,-1.41858102619281,-1.33527238341075,-1.12941856927099,-1.12247261977278,-1.39237019917978,-1.25817300969337,-1.20579669814798,-1.36321916110159,-1.42826190429532,-1.12820839084582,-1.36726526269691,-1.40261396398826,-1.35006591143269,-1.33539279096446,-1.15232244360276,-1.34785147133756,-1.39630076771039,-1.31850967252116,-1.28379236246628,-1.17140638146251,-1.28901175988487,-1.3718860027851,-1.33963423427824,-1.23538397938993,-1.23941997278755,-1.27183857574799,-1.25168484019811,-1.14612488152154,-1.16524025879747,-1.25123490588271,-1.20799327381383,-1.2382847956984,-1.22901548049942,-1.33120505186684,-1.1571271096212,-1.17472001785212,-1.20490896063085,-1.39544709820283,-1.06505672923253,-1.1595194853751,-1.29477187166278,-1.39817712740115,2
"2014-09-17_12-55-47_UTC.act33532.dx1018.id-5.L.png",-141.717439995443,-124.611930054026,335.099267477908,14.1407173940477,-14.195740115654,-1.64167206563888,-156.810289124027,-189.159568555547,-62.9396551409915,-1.3391015413802,-1.31750954583923,-1.34037059312782,-1.32479480574186,-1.20964689436462,-1.46121168050113,-1.18363079367724,-1.28880902273148,-1.35697865740046,-1.17939004558585,-1.10744766059962,-1.44207875291888,-1.37762567538452,-1.32585213039478,-1.20787297695519,-1.36485872226816,-1.1559294297725,-1.28973684458015,-1.27611925493412,-1.292383786129,-1.47091559311757,-1.40322312718555,-1.34081733480846,-1.2459586569529,-1.13595973981516,-1.24165621817095,-1.42547953470472,-1.39462106369069,-1.42444520012504,-1.4664574870584,-1.41748914626423,-1.38898920447908,-1.40436424327963,-1.23242657572658,-1.2930250416967,-1.39226765670094,-1.37011146986908,-1.1956684756148,-1.36465755829473,-1.29532427490741,-1.39174238184063,-1.38984016986987,-1.30360100243922,-1.32216646598343,-1.28490777756929,-1.36738517686505,-1.36024755069419,-1.3624147309713,-1.36772572181912,-1.26075348638524,-1.30720644959775,-1.19348326995329,-1.29575374234529,-1.24355476521782,-1.34041832229909,-1.35771627239161,-1.28806991344254,-1.13876496616951,-1.11190190570485,-1.07263887613811,-1.30294879673544,-1.20931984434824,-1.2362293058781,2
"2014-09-17_13-23-43_UTC.act33541.dx1007.id-2.L.png",-143.901779080875,4.23402870490549,247.767936143303,12.8860427287451,15.2540390872118,-8.93717766022967,-156.884876602939,-185.773319830053,-62.2767537636466,-1.23316390937803,-1.21303169558757,-1.16842842989975,-1.20501579222996,-1.20680349903795,-1.47512653995555,-1.1258605443785,-1.22033032076261,-1.03506688587349,-1.36429418147353,-1.11979242081889,-1.45188772108821,-1.12387372776523,-1.17919939139434,-1.24808816809801,-1.45741882743936,-1.15820625157305,-1.22693380430322,-1.06139041261863,-1.16373309276981,-1.32787642096457,-1.11555605607713,-1.04785904655019,-1.07201563424958,-1.36119883259214,-1.42883648791709,-1.14970890770545,-1.22227621455453,-1.07617705171314,-1.42308429457296,-1.14109938944535,-1.35034173414533,-1.20041807589403,-1.13714044926341,-1.21096525614918,-1.05780832498205,-1.17636181691459,-1.20752406015139,-1.35724547182814,-1.17467047357405,-1.14540354518218,-1.17686981053097,-1.31500851426328,-1.3861282601315,-1.16931717548655,-1.22033957434801,-1.14112907493063,-1.3802986308879,-1.23386515997684,-1.3203068122233,-1.17126128102068,-1.17765217606577,-1.20651163660895,-1.13605186866362,-1.19759892144171,-1.37284287207178,-1.3123178311842,-1.15845225562182,-1.2017608215099,-1.10965940908233,-1.18064225897619,-1.35390941796924,-1.28492318986172,2
"2014-09-17_13-23-43_UTC.act33541.dx1007.id-2.R.png",-143.152561326934,21.0122057877277,247.767936143303,44.4097682714026,-29.7705791795897,-9.57712613850774,-157.331179063749,-185.87019837166,-62.2353370246546,-1.2270156618739,-1.2014534780677,-1.16998312345963,-1.23261311555039,-1.18502052836891,-1.44070082804904,-1.07580102378433,-1.31278793118311,-1.08357558812976,-1.45835190066164,-1.06491954595611,-1.25555275950963,-1.10057314324427,-1.10233778296845,-1.40733410072862,-1.36698144663655,-1.15859283430718,-1.17009067878212,-1.19295506585294,-1.26480276664165,-1.29554798409987,-1.15118225284163,-1.10683838231793,-1.2203269625336,-1.3309019779046,-1.3238597690737,-1.30053012455198,-1.09404900677242,-1.13094810728222,-1.30211948882155,-1.19970472007923,-1.29814957680848,-1.1704484927634,-1.12462719854584,-1.26720755635404,-1.12372730461979,-1.24374073255266,-1.34876404149998,-1.40115177274474,-1.29746805084875,-1.18522520695738,-1.19584465038304,-1.26533614771423,-1.24665562816121,-1.3698561667624,-1.11634913361064,-1.2397103218499,-1.22034488157402,-1.39610263558397,-1.29713103042632,-1.38432556366172,-1.102269099177,-1.29777629670634,-1.04547989264949,-1.34154733507879,-1.21703910059106,-1.17076291066882,-0.993448810168535,-1.12431749963032,-1.03151608343396,-1.19376574520058,-1.22486704527386,-1.20182924992023,2
"2014-09-17_13-23-43_UTC.act33541.dx1015.id-1.R.png",-144.397740129258,-91.3737745461207,335.099267477908,-68.3102756042341,81.1927861333866,-5.2382885599521,-157.562670603807,-188.832927114191,-62.8380855192237,-1.32626682432316,-1.27029754624604,-1.25029106375215,-1.33536534734153,-1.19242520104454,-1.4262517620167,-1.39907707317969,-1.29097736712907,-1.33095339217292,-1.17689289851131,-1.24324567782492,-1.31854157147339,-1.2080228869374,-1.39958345140987,-1.40140242856623,-1.29492948886013,-1.1637437922981,-1.25151109451292,-1.39994013722144,-1.34943396573658,-1.26976645777223,-1.28668272562061,-1.39347339274865,-1.34318623872042,-1.37842911516665,-1.34968281988768,-1.21018828650394,-1.29881963976517,-1.14688605405745,-1.14030741745055,-1.0943793861101,-1.11167335710452,-1.14250502244822,-1.23294649873717,-1.292833307195,-1.24902858719341,-1.1934040353015,-1.3074169685712,-1.30755256982489,-1.37804603007412,-1.27054734976085,-1.29158150844124,-1.2786076083732,-1.35963012708702,-1.36219017808142,-1.28314409636321,-1.31920939598042,-1.33760326748664,-1.12157305666214,-1.32474553857788,-1.41706732674596,-1.30844764036364,-1.29249480120677,-1.21589489146604,-1.41468259684537,-1.32975684185803,-1.32414873426134,-1.24270766678128,-1.31248973737767,-1.28248504991165,-1.27958640894063,-1.17181296764185,-1.24101703687187,2
"2014-09-17_13-33-22_UTC.act33544.dx1005.id-0.L.png",-139.343158380843,-90.0376949224285,335.099267477908,-45.6889598611094,49.8991936924736,3.39446416787783,-158.333995630628,-189.197240576657,-63.0092625970119,-1.34864025360454,-1.31906655102732,-1.36520823532908,-1.43601944654587,-1.31458526175546,-1.38872501701692,-1.22113552316165,-1.19201222697328,-1.32308609933297,-1.27779247665209,-1.4065885044819,-1.36508553439338,-1.23800853154787,-1.44063400104237,-1.23891925119109,-1.35939904509659,-1.35429384843013,-1.34118196479715,-1.21745925891757,-1.34131992571219,-1.34626278581883,-1.12032289336987,-1.36980217555075,-1.431028124884,-1.22918165549778,-1.35815603382046,-1.44244313648841,-1.25818703097777,-1.23847047472492,-1.32683137837447,-1.18439991916197,-1.29047769592586,-1.36547040081989,-1.2205058368315,-1.2340702554055,-1.28263607890381,-1.42754856499364,-1.24579323704695,-1.19088655039949,-1.34406169847946,-1.31865290644109,-1.21080638232013,-1.24908306419973,-1.42532365638395,-1.43364384426887,-1.26475871716075,-1.3313660885635,-1.38362227893916,-1.22274384828043,-1.22466168369344,-1.30720291474304,-1.32588773272393,-1.26005599998627,-1.33147641539635,-1.35687463968482,-1.26574552894958,-1.28703808645631,-1.42666375493637,-1.14128055669935,-1.30488048762674,-1.32727279745126,-1.28761395323402,-1.20884532132615,2
"2014-09-17_13-33-22_UTC.act33544.dx1008.id-0.L.png",-145.537395304266,-28.1132024847756,335.099267477908,10.1634476206736,28.2925584116164,3.54079826315927,-159.750203643267,-188.720251801639,-62.97037457425,-1.35041656371646,-1.26531106254518,-1.36283489055953,-1.43465771696727,-1.31162284130243,-1.3470866287017,-1.21035403598687,-1.27266704192644,-1.37152881771602,-1.35869617269921,-1.46114743304928,-1.41121672177527,-1.20718414953274,-1.29837345393486,-1.36837404287394,-1.37933039140907,-1.42136795953458,-1.43234019153726,-1.33900975872029,-1.30907727869761,-1.23230378435386,-1.24011517638582,-1.43769766955003,-1.41951554426516,-1.30738056125051,-1.2951101956269,-1.37825851617827,-1.36323799150925,-1.33939630060298,-1.22433242128838,-1.37169317354782,-1.43143680745,-1.31774256189826,-1.3621373601574,-1.29999611897812,-1.3242084371083,-1.2587452196317,-1.36397584383486,-1.35583772027933,-1.3950631684947,-1.36917492594248,-1.28809554510906,-1.30543424107979,-1.40683459789279,-1.37361401056876,-1.40203423162951,-1.37411375563699,-1.29514184449011,-1.26440538344199,-1.20837969803846,-1.25596629341722,-1.30431835307778,-1.39561749873834,-1.36612905475507,-1.32557818051368,-1.32877264232327,-1.2846582524085,-1.29434675839492,-1.31007221618068,-1.31827723921163,-1.35842983176491,-1.29912934995782,-1.34551245516889,2
"2014-09-17_13-33-22_UTC.act33544.dx1015.id-0.R.png",-144.872596452178,-71.9671702887269,335.099267477908,21.2899545475403,-2.20094925423744,5.08335608603797,-159.301423460596,-189.123629577551,-62.9689876728642,-1.338995878323,-1.29086123305289,-1.36190890842081,-1.40202855126715,-1.35557256976984,-1.4534718298242,-1.21171268585801,-1.18106861792244,-1.30183855445012,-1.34090229812975,-1.35145676224773,-1.32300530045597,-1.22822386369326,-1.31945333329677,-1.18103171478182,-1.38405549418706,-1.46130926997098,-1.3968382817221,-1.28922003806501,-1.30493467974957,-1.32430100383743,-1.20166496970079,-1.35441628366232,-1.37194866595604,-1.3651195557947,-1.40893649798758,-1.35622364371966,-1.35529186606828,-1.30332900548633,-1.35219810003023,-1.31667063259786,-1.30675196678782,-1.31766228655378,-1.38482896382937,-1.28413395214059,-1.23048952105972,-1.16686652886155,-1.24263232651165,-1.30808787268644,-1.19145146561099,-1.30785076097306,-1.34088482977392,-1.15553799811499,-1.40203528408502,-1.33835697604803,-1.2028233901777,-1.25259198665122,-1.31308114245213,-1.26216363282912,-1.29216571110644,-1.25235945335464,-1.3394330677855,-1.40647945562228,-1.31793248263036,-1.32438252714333,-1.29678677825125,-1.2841370458884,-1.18066873576774,-1.1720856465539,-1.27883618359151,-1.26063385998219,-1.27457991093433,-1.31255483610442,2
"2014-09-17_13-33-23_UTC.act33544.dx1005.id-1.L.png",-144.925358265836,-5.9569255780604,335.099267477908,-37.7032228100511,47.1227902046208,10.4430077740502,-158.382429602983,-188.303117853714,-62.1268732631213,-1.22822874867453,-1.09133546496698,-1.30002463963685,-1.26845551781209,-1.33741275261679,-1.1962157538296,-1.09747956756356,-1.13584610370608,-1.39108065925221,-1.3160937336452,-1.24331353850786,-1.05936147495596,-1.19142786571307,-1.17175263658191,-1.35998280129735,-1.15633201202193,-1.07672106995066,-1.34873200255963,-1.31330183947301,-1.22986827889068,-1.26178838017106,-1.27304367362586,-0.963507847413559,-1.26777794385023,-1.04243816545865,-1.19524372385417,-1.23006933463135,-1.17733923980245,-1.09603747008842,-1.25358646609067,-1.17633945522826,-1.25319906194517,-1.10172743681877,-1.17993020115004,-0.894377631324109,-1.28623209788154,-1.33649166943124,-1.19151131248183,-1.21094785099213,-1.08491788607891,-1.16878050505274,-1.08080194715882,-1.2786076083732,-1.33304946709466,-1.25801519165996,-1.12337851917105,-1.0380210604035,-1.0610610226807,-1.17347416724762,-1.25617750030723,-1.18718276174884,-1.27787575468464,-1.05101735606328,-1.0394057016239,-1.21342188454927,-1.26574851044911,-1.1230873043324,-1.15106919592474,-1.09513264632987,-1.23180712527065,-1.18368359140939,-1.22534438015834,-1.15079710743516,2
"2014-09-17_13-33-23_UTC.act33544.dx1005.id-1.R.png",-122.533244549474,-27.9587992928387,335.099267477908,-30.4281008733453,49.1815311283381,10.9811103434158,-156.931879815032,-187.868090142466,-62.0682168496024,-1.21963282655492,-1.11375247180855,-1.31277145950288,-1.18655863663034,-1.36141825425424,-1.0808631865649,-1.09989861037372,-1.14575913883335,-1.28172664381071,-1.3142948945369,-1.40251259869796,-1.04911333855229,-1.03408473111403,-1.03569115844169,-1.16203561406992,-1.37081914769972,-1.11854219913567,-1.19622779571548,-1.27554597251467,-1.11919192622213,-1.22363473541315,-1.21058592823995,-0.808524171883252,-1.24142958840437,-1.1239051304231,-0.92974066245828,-1.14927127999549,-1.10839330389298,-1.19692354804932,-1.29151720018847,-1.1008600942166,-1.1074919064099,-1.21169874101586,-1.13748937562916,-0.954808916794504,-1.17771542704664,-1.29750228898159,-1.09464052223664,-1.19251025961684,-1.17711858576896,-1.08783366953596,-1.3005004819534,-1.25702739386412,-1.1343777406446,-1.20786659570655,-1.19690806479486,-1.1661308948873,-1.01529024128886,-1.12023656580147,-1.14507556173342,-1.24540899316225,-1.24304017763409,-1.05304114911238,-0.973978864800769,-1.28163940033063,-1.28953834340173,-1.0267194530291,-1.09779523232336,-1.13914441263298,-1.1494226034652,-1.30591167952037,-1.14650985220051,-1.02903118673642,2
"2014-09-17_13-33-23_UTC.act33544.dx1018.id-3.R.png",-143.986197982727,-64.5693601594376,335.099267477908,-12.0392818699769,30.6479335902777,3.49861704565259,-158.295125096873,-188.653767220842,-62.9319911413913,-1.34600312401574,-1.26559029030482,-1.34325056295562,-1.3714276892061,-1.33487304502557,-1.31640944884474,-1.23618390181723,-1.23215664041685,-1.31518823009102,-1.25500808569927,-1.31027850047697,-1.32111436386828,-1.17479819577068,-1.2837476047566,-1.41586047358422,-1.44674235961946,-1.28015061846724,-1.24848019137054,-1.39252250761268,-1.24251842822967,-1.14063687246433,-1.13843256276356,-1.39286703976718,-1.35190993253919,-1.3263080234944,-1.36385465115276,-1.45471883422315,-1.38384912437496,-1.26580003648937,-1.22867572217073,-1.33841915809837,-1.24015592176834,-1.18112014859985,-1.28351603143439,-1.21803278014533,-1.28958634242421,-1.29762780887133,-1.39841439981024,-1.42732356805064,-1.38974700735369,-1.40925005461129,-1.25592132084313,-1.20391798371222,-1.28549634369853,-1.43226432409095,-1.29336244275047,-1.43197077783248,-1.33517222679451,-1.34827472051997,-1.16672945819483,-1.19137910703975,-1.3301023612098,-1.38920435134152,-1.3768962654337,-1.3186931777946,-1.18405332864244,-1.23906538869321,-1.33924181499844,-1.33984549809552,-1.32084451849103,-1.27902731925357,-1.2757860010788,-1.19263361684646,2
"2014-09-17_13-51-51_UTC.act33550.dx1002.id-1.R.png",-145.400214588756,-13.8939581307777,335.099267477908,18.8340340350028,12.1614336159236,-0.644173597143555,-159.502494955759,-188.718802555321,-62.8877544655348,-1.29731607292916,-1.43861963350501,-1.24675916137293,-1.36001508579454,-1.2097969224913,-1.32892450280298,-1.32344124187665,-1.23607158814663,-1.41317693889283,-1.42697389729413,-1.27587566650213,-1.37347929060034,-1.34889218587479,-1.29275300149989,-1.34567968372732,-1.31918167345373,-1.48590207120996,-1.35866956749584,-1.33229617587396,-1.4086723438253,-1.33411094532676,-1.40366797611677,-1.28620695278462,-1.38722268920322,-1.40468786091249,-1.3819562295951,-1.34950368704225,-1.30290288048994,-1.44373450398701,-1.46794525859106,-1.29929688704761,-1.3926629562873,-1.33028789834184,-1.38702648733205,-1.28734568700693,-1.32336953725888,-1.37823460708727,-1.26438269455127,-1.31902103956213,-1.38875000654664,-1.32406006997371,-1.43472962551234,-1.37973281927372,-1.36414493427287,-1.35928019737766,-1.4288153672925,-1.38221628825236,-1.39508205989021,-1.32499028534499,-1.33113963646168,-1.3766240529463,-1.26276135962494,-1.42317996004025,-1.29930161974909,-1.32092577135535,-1.32544805704611,-1.36301707920661,-1.32592196378264,-1.36667432451455,-1.31963673826423,-1.34377804694452,-1.36985985581969,-1.39668917569524,2
"2014-09-17_13-51-51_UTC.act33550.dx1002.id-2.L.png",-145.706233107971,-47.479844531136,422.430598812513,21.2265473792819,7.16749414812124,4.47465245311304,-159.98157352906,-189.495583951744,-62.8312634637986,-1.28687725816743,-1.33259486181521,-1.40296298091865,-1.23051530335404,-1.39720181728451,-1.21063006458458,-1.20838203284175,-1.22370383069338,-1.35874229411662,-1.34927777211929,-1.26617835022343,-1.34978000381041,-1.2672249323097,-1.43497529167611,-1.38493110619743,-1.37100512580326,-1.16274970889279,-1.3687686740142,-1.3875973710994,-1.28818431922061,-1.31986813462383,-1.31922779457351,-1.29665590359371,-1.25916921974488,-1.30392778680229,-1.39274292379793,-1.37332983765975,-1.34829451515548,-1.3917847513381,-1.2013866592256,-1.30464354780415,-1.35282580491243,-1.28554062340977,-1.32705373932825,-1.35123545960752,-1.21338736355191,-1.27545474679696,-1.21280335101206,-1.27957463732929,-1.34869365429859,-1.34684888602796,-1.32866254988534,-1.33683102179685,-1.30713568411015,-1.35730398512631,-1.3352722642715,-1.25926357340632,-1.30232539926391,-1.2826137631155,-1.39227293751143,-1.27658906603335,-1.35950959931413,-1.34516268788855,-1.20564848929732,-1.25516241880119,-1.28642814184642,-1.32638781856617,-1.29799547894865,-1.28316727614163,-1.34989681466389,-1.29961206894542,-1.35872522607547,-1.41211026260377,2
"2014-09-17_13-51-51_UTC.act33550.dx1005.id-2.R.png",-145.484633490608,-27.6459300981446,335.099267477908,-19.0093267019009,41.0852748960998,-0.0536144839675202,-159.465662134588,-189.146057246984,-62.9328648027434,-1.2988191645806,-1.413040687403,-1.27631917646617,-1.37772190978844,-1.2946882631323,-1.39155933396794,-1.38998986459179,-1.22621484418401,-1.40029074689677,-1.42829354775881,-1.3187857192627,-1.33347817768477,-1.44293160807925,-1.32805485444704,-1.45740480920102,-1.42047230522592,-1.42073486876198,-1.29931794932283,-1.34757235928859,-1.24913258995973,-1.32970202501302,-1.28468514779576,-1.24015399117508,-1.32576207632405,-1.37074267701125,-1.32662102850229,-1.23972545391047,-1.35544018856941,-1.37476136820677,-1.36031918225473,-1.37004309497437,-1.40447999851735,-1.3019479332104,-1.3267015916072,-1.36773561756315,-1.35273855602012,-1.34092007354487,-1.30299955401408,-1.38708160803726,-1.31741657531706,-1.37015866613402,-1.38790193292823,-1.35847268644289,-1.40186144176475,-1.36097147019019,-1.43641264082285,-1.36985479096424,-1.39580955026161,-1.37220928354124,-1.38411398917434,-1.36105955297912,-1.36607767443641,-1.41406593621684,-1.35119726058552,-1.38627093320374,-1.28022826550355,-1.34925661620315,-1.25589185513044,-1.31161748078337,-1.29727466792494,-1.2948636268336,-1.34856108868355,-1.43077493776004,2
"2014-09-17_13-51-51_UTC.act33550.dx1007.id-1.L.png",-126.923027445802,-118.602270192835,247.767936143303,72.2658194335174,-118.716936842642,-18.410285387375,-160.136604162271,-190.370670908824,-61.0293988797273,-1.08700120237714,-1.13213718614018,-1.19993204567075,-1.15242557354398,-1.13684049619613,-1.07601122718621,-1.1881090958201,-1.09910244549008,-1.19069041792891,-1.11965661525523,-1.05545894073694,-1.24383597605231,-1.00289398066375,-1.20495247409247,-1.15709704789895,-1.08891935497136,-1.15660137410981,-1.15087560790421,-1.05165674961779,-1.17117516896518,-1.08708493529747,-1.16141186666242,-1.04656354673151,-1.15999679934649,-1.01006490707339,-1.15307790150852,-1.11507417778794,-0.911723752429458,-1.25628902473272,-0.979059330791854,-1.02082273989158,-1.13160853589878,-0.976921384543057,-1.06166625564466,-1.1525603421229,-0.970800054801038,-1.07761700118339,-1.02805678115742,-1.04421265652133,-1.17371609865597,-1.0595273956597,-1.08481564855896,-1.052129079391,-1.13081579559741,-1.02885421602432,-1.06611774156838,-0.935113523526988,-0.953268165576153,-1.16069628748393,-0.860109390722982,-1.13043361764081,-1.0359018423567,-1.08552317814976,-1.09396984413051,-1.05973448426476,-1.04003578935727,-1.00798643979444,-1.06049411990818,-0.961004078145381,-1.13333267301809,-1.03158938658788,-1.0296175569704,-1.05687617150334,2
"2014-09-17_13-51-51_UTC.act33550.dx1007.id-1.R.png",-146.04390871538,-105.655539711091,335.099267477908,85.0116243034022,-118.716934397234,-17.2445608587032,-160.56960363701,-190.393519909731,-61.2294788671462,-1.10261194751905,-1.149099879108,-1.18849808011494,-1.19032353910491,-1.12325333055967,-1.10241577480284,-1.2097035607074,-1.14256827881271,-1.14190964836793,-1.0824532531567,-1.19447506988032,-1.22932876511134,-1.04776185178378,-1.20073615032072,-1.25505375861511,-1.12874930443267,-1.14243423721961,-1.16080058805212,-1.08708334704217,-1.16167951138422,-1.16833729316718,-1.12778484643409,-1.15786594583558,-1.17433482443973,-1.03194369511711,-1.24430869196539,-1.06318417353739,-1.05470298633107,-1.23983610993428,-1.09153141652236,-0.999140500305163,-1.13460630996767,-1.00686133088178,-1.17351982660613,-1.14673525688063,-1.0287016714552,-1.13823061618914,-1.17884323631768,-1.06873565358664,-1.13495797502773,-1.14672187024095,-0.970281972538178,-1.16977616699565,-1.08816343880987,-1.085911000671,-1.19460706534417,-0.980912252303324,-1.07225942004261,-1.05478532240276,-1.00581782386687,-1.05974933060818,-1.14336687155127,-1.05955019696243,-1.05924444842267,-1.07310294230833,-1.03503250710032,-1.06077245978527,-0.989000537738213,-1.04944576639867,-1.19650503265235,-1.10925679787621,-1.04824595325517,-1.02205100714684,2
"2014-09-17_13-51-51_UTC.act33550.dx1008.id-0.L.png",-145.273586235977,-43.6990053530526,422.430598812513,16.339047223365,12.287273050532,-1.19401375242968,-159.180207023662,-188.759413917817,-62.8971571380925,-1.29584691336391,-1.43460984656775,-1.28044611161871,-1.37539071172137,-1.21680715684074,-1.36257917997633,-1.36699957245609,-1.16531114482845,-1.24060002637775,-1.47432055580265,-1.26537256943182,-1.48537276390276,-1.33809988205304,-1.26581697323362,-1.36661665972448,-1.25782389308586,-1.41910824615348,-1.28209765956166,-1.40608256610103,-1.42760930515775,-1.3606718241286,-1.36811752417539,-1.39850721785216,-1.32978747608842,-1.40637214330467,-1.3398480413641,-1.29199911259505,-1.44016991518994,-1.25979931362875,-1.44485125174435,-1.23960370041397,-1.34642083419886,-1.34191873137847,-1.45095457299018,-1.34915288648906,-1.33205787127006,-1.33855276886167,-1.38524361104691,-1.38595018632505,-1.42525841378427,-1.22630113955092,-1.36167231744026,-1.37973281927372,-1.34029046502895,-1.25979565407298,-1.39112164524235,-1.3397398966048,-1.34948046835539,-1.35276507008064,-1.3382471928107,-1.37707920051305,-1.34003790569405,-1.43203495066452,-1.33908015711482,-1.34956931350326,-1.39680201564025,-1.39300368109913,-1.30825145060896,-1.33467319967075,-1.35926874954665,-1.28753981374816,-1.35149288166598,-1.29922785895456,2
