"","V1","V2"
"78",0.975681974530432,-0.898272174888289
"79",0.720796039748949,-0.49163879227975
"80",0.703612351167127,-0.441709491767009
"81",0.416864800933211,-0.105593761511871
"82",0.448673212219075,-0.0431552661231171
"83",0.21566464581708,-0.0651434319216259
"84",0.810230511099682,-0.653124043733156
"85",0.906296637376743,-0.760770444838909
"86",0.63283471974181,-0.459564252324102
"87",0.740058830078785,-0.521625933701826
"88",0.644361028913529,-0.42273692647104
"89",0.633107930811039,-0.407087655159317
"90",0.407192897151793,-0.0140870003833
"91",0.681658120099203,-0.443722495903537
"92",0.1734469344528,0.137256430812423
"93",0.430354511139936,-0.0901377625438376
"94",0.531240120591921,-0.175123953392772
"95",0.775480795860653,-0.519747739509308
"96",0.535646606720929,-0.267636590273276
"97",0.887031848073035,-0.713103533258988
"98",0.477621659340526,-0.175390096729161
"99",0.494094896356042,-0.287964532990409
"100",0.78453577569843,-0.618244323664244
"101",NA,NA
"102",0.649204528909863,-0.523326666378256
"103",0.925053181461482,-0.817020845030312
"104",0.31210301353599,0.0988160953705253
"105",0.913770493593224,-0.788714772107648
"106",0.549257508718863,-0.316098226121177
"107",0.109989374669245,0.114294427563664
"108",0.555635694165575,-0.375756334348377
"109",0.914186552690493,-0.781859110912233
"110",0.0303384727866159,0.299761466443296
"111",0.359184287600114,-0.0073664838284948
"112",0.331822546272978,-0.144015359131452
"113",0.144112474526797,0.0620790094251411
"114",0.118490469748791,0.204183671978193
"115",0.67481432224677,-0.307444078570807
"116",0.552565714226061,-0.359228893906798
"117",0.402100889295546,-0.127825969130008
"118",0.571134737985027,-0.385253325637051
"119",0.767581934155575,-0.537447498107947
"120",0.348434362487226,-0.034672989019046
"121",0.752761712528971,-0.58638402300465
"122",0.479694403771653,-0.249076498383584
"123",0.782027705047401,-0.538175145067695
"124",-0.422563281829821,0.57784291589432
"125",0.608812668909248,-0.168921550156675
"126",0.825326720792029,-0.580592280424054
"127",0.720236188542745,-0.483713651885286
"128",0.457966110502291,-0.312006373644021
"129",0.435413174849694,-0.0974534815361286
"130",0.23078667778054,0.0200885070137437
"131",0.117777925777097,0.0901541487368138
"132",0.449507477041584,-0.166605581748004
"133",0.697110277876484,-0.353281671635037
"134",0.601254183792843,-0.4296397524223
"135",0.80177039721719,-0.574507895021186
"136",0.46242643570908,-0.265561376051387
"137",0.205325845763077,0.0979274964263972
"138",0.488459074010583,-0.286679086146962
"139",0.469173858639682,-0.135348076879328
"140",0.667135036973367,-0.443167910496644
"141",0.804233549360187,-0.606850731730174
"142",0.581684830374309,-0.328256276159518
"143",0.727604202864522,-0.495623982242863
"144",0.00402632588504114,0.448865925847201
"145",0.592269485683617,-0.330872220899459
"146",0.126286134696951,0.124175710464023
"147",0.967308632123955,-0.863950730560246
"148",NA,NA
"149",0.287292632470689,-0.0285286282625565
"150",0.921221956753643,-0.802789146594868
"151",0.640942709968906,-0.225910568097357
"152",0.476501629275083,-0.203158588043054
"153",0.465393522332205,-0.262815234316532
"154",-0.553660392241101,0.732550594361024
"155",0.556486000691799,-0.293204000233388
"156",0.100750105776969,0.0366843282973935
"157",0.603349442335333,-0.353087408154988
"158",0.66222998158205,-0.407284384171688
"159",0.626362183939984,-0.393950534372922
"160",0.750119122339347,-0.473529376380997
"161",0.730467855390205,-0.387014865376233
"162",0.694469196221663,-0.462883245829149
"163",0.407064598617268,-0.146642357136612
"164",0.508037000192029,-0.195912405936238
"165",0.497812055618681,-0.297827291476706
"166",0.134361216414409,0.151827682801237
"167",0.712499150527652,-0.56462143217091
"168",0.388223640197917,-0.03412451192593
"169",0.335762716091672,-0.14233990541187
"170",0.916760192838586,-0.722010717336361
"171",0.481198636290346,-0.378566024962653
"172",-0.587486496312017,0.755111978583731
"173",0.951449953733095,-0.866606947144826
"174",0.880750207047411,-0.614331106729491
"175",0.431259442451371,-0.158891403266849
"176",0.809724934031241,-0.662383401954803
"177",0.698406591913308,-0.335184212366862
"178",0.267820374517956,-0.028510418916434
"179",0.910854514591056,-0.796007868224948
"180",0.557336441257449,-0.22870267708546
"181",0.889182197550777,-0.739728314834466
"182",0.874982185307372,-0.711277859724111
"183",0.10140223495465,0.15446203078797
"184",0.241080726339365,0.0753298842463159
"185",0.634541125397869,-0.433630573978847
"186",0.367212339576831,-0.145617739944401
"187",0.791548214239692,-0.659831669664353
"188",-0.0172097723839406,0.200485628572586
"189",0.777661482188974,-0.557451007176661
"190",0.806150733606717,-0.600743828480816
"191",0.605229671502795,-0.426449589700364
"192",0.978789400419232,-0.906927543613426
"193",-0.223170404613422,0.312039033502669
"194",0.619673488390523,-0.391760405137134
"195",0.23387223894313,0.0341323578182205
"196",-0.668135120662665,0.866206752493571
"197",0.58096598401102,-0.336452646590712
"198",0.867943223607557,-0.669331959468126
"199",0.623600446356021,-0.136151776508007
"200",0.803612388398599,-0.61288522220154
"201",0.205856932223381,0.190444352604486
"202",0.604631696665154,-0.267971467148528
"203",0.661764472714548,-0.387429019044825
"204",0.794305702516871,-0.607971886267888
"205",0.573338620726006,-0.297105459670892
"206",0.756689526513397,-0.462479683349533
"207",0.727328866803227,-0.433863440039615
"208",0.512357190619821,-0.286317716969617
"209",0.703886777728826,-0.561551993365769
"210",0.71414028475338,-0.639178205947374
"211",-0.0532030872196116,0.420252094005009
"212",0.981222446614637,-0.945886048507653
"213",0.692722375366018,-0.484621568314111
"214",0.619707929553923,-0.460614938484215
"215",0.160639933520858,0.197401347721127
"216",-0.942857964085013,0.999942473853008
"217",0.374898003030614,-0.0809249054599915
"218",0.0954752160337942,0.0972905164787272
"219",0.895571747012147,-0.73214013164132
"220",0.936571392065253,-0.830861218467853
"221",0.854882649946441,-0.718868527502806
"222",0.601039266335856,-0.47832295247619
"223",0.724842465797083,-0.587325858865495
"224",0.273071055642406,-0.048357304438803
"225",0.366566547357985,-0.184374251474
"226",0.700589644941009,-0.420285972961644
"227",0.79614883345531,-0.580415698045418
"228",0.587084250789553,-0.294441765740692
"229",0.0865420548090617,0.273969094279554
"230",0.247596010825991,-0.030028659403232
"231",NA,NA
"232",0.0967674770043179,0.147182867792799
"233",-0.222906523157791,0.380867724433452
"234",0.49081116562509,-0.260924200359845
"235",0.809237280583823,-0.607700329895617
"236",0.670129770052844,-0.429648826058875
"237",0.660222940947548,-0.529843170547425
"238",0.802647969253076,-0.621499354970473
"239",0.496521517581974,-0.225211064748339
"240",0.749480222124318,-0.540259350556041
"241",0.748237596731141,-0.492106064823316
"242",0.785469388107219,-0.690311427198448
"243",-0.344696695754858,0.591203466653431
"244",0.460773233662196,-0.272974090760016
"245",0.728321386587753,-0.528627810244488
"246",0.0354730439311795,0.301195808970052
"247",0.413817970352799,-0.250095411707596
"248",0.399198866893885,-0.107864147010626
"249",0.513761002564844,-0.338206749570523
"250",0.534370986533571,-0.238726817456433
"251",0.52270914167753,-0.206254230230905
"252",0.383627629174996,-0.0488698826362708
"253",0.684125571731227,-0.465104817404133
"254",0.394052301093697,-0.0919541738947426
"255",0.675608788259425,-0.469225966618632
"256",0.402382925786531,-0.212692549846586
"257",0.262932984348331,-0.163069666982967
"258",0.682627547516036,-0.406069323211155
"259",0.495117912139509,-0.376232021596581
"260",0.731000521912422,-0.380996033854654
"261",0.0310384815900383,0.272822384452299
"262",0.327410085932042,-0.110326049587676
"263",0.212708021862069,0.0374958307397512
"264",-0.442419623943836,0.66755130149061
"265",0.530131951482842,-0.419760579441059
"266",0.263175844248719,0.115286152898917
"267",-0.0766470188033934,0.283216653501663
"268",0.672767222326765,-0.345410707252606
"269",0.304144984168618,-0.110032778192176
"270",0.396042051847444,-0.266135683298777
"271",-0.327230223823296,0.582599134828509
"272",0.522701766607083,-0.259120817612355
"273",0.0934147015240676,0.0493304221126738
"274",0.336381893186032,-0.0561229345215384
"275",0.612510656420348,-0.374859959199298
"276",0.623016186675363,-0.266856191088052
"277",0.826885049638667,-0.649114926521095
"278",0.814903117556045,-0.656337766063157
"279",0.226731406629846,0.0745121023191289
"280",0.822848058209585,-0.533424004326282
"281",0.732221146385295,-0.486662833684814
"282",0.169790144438758,0.265518162045096
"283",0.172861616240934,0.256790349436837
"284",0.657203376569775,-0.341006283977297
"285",0.463765861359084,-0.315673696535378
"286",0.41551350238404,-0.125567872265219
"287",0.449948972794026,-0.0326087206251225
"288",0.342467577590748,-0.161430915085908
"289",0.259239116197671,0.0591295704966711
"290",0.557848498441441,-0.31612510751468
"291",0.675907112574754,-0.431875043934727
"292",0.0207782362757856,0.183658310384512
"293",0.882912409954192,-0.648774737278562
"294",0.705098886953756,-0.521915145092516
"295",0.438899312308372,-0.0806774838606426
"296",0.755429424913318,-0.500031497131693
"297",0.728397650966376,-0.516365575251331
"298",0.982796640956197,-0.932009386932637
"299",0.611201808793738,-0.426998286029346
"300",0.82235502192755,-0.546232834036188
"301",-0.49340632105978,0.734040687505169
"302",0.751527864212952,-0.551942039748601
"303",0.786910771878272,-0.588475276471987
"304",0.940882831884968,-0.708503831386972
"305",0.999612584721501,-0.991605357826562
"306",0.374557842863487,-0.0687208837228136
"307",0.445385505507041,-0.150639760351539
"308",0.673627599304593,-0.401545113578101
"309",0.649152355410855,-0.410123447217079
"310",0.504811938818958,-0.24510839780789
"311",0.346283133180572,-0.127957759567698
"312",0.513413468236947,-0.136516144974229
"313",0.512226380054097,-0.251293423027859
"314",-0.284468973130364,0.546761204087532
"315",0.123957062373438,0.0807628150137811
"316",-0.699851808022905,0.787150092014107
"317",0.625318806214856,-0.209289990022078
"318",0.75883059806155,-0.498675057568784
"319",0.528016813941092,-0.307180595914951
"320",0.277698676091945,0.0711811620049941
"321",0.367960795209182,-0.148775728464028
"322",0.919626639115335,-0.78564416070497
"323",0.715354886871433,-0.288373866199992
"324",0.722715046396328,-0.476988798422662
"325",0.362129669908004,-0.134600926455968
"326",0.627311154806102,-0.283210955218617
"327",0.795332180984642,-0.565894745876648
"328",0.812423976138148,-0.543704387668909
"329",0.890328731995418,-0.710793722469362
"330",-0.0721201893434412,0.30971447047816
"331",0.67847069833545,-0.459426466149964
"332",0.816639717100249,-0.529472207329928
"333",0.835134805097708,-0.649928901793346
"334",0.881670860295958,-0.751742456760696
"335",0.75512864429123,-0.561980036753193
"336",0.778910181977903,-0.499709444691523
"337",0.868478877472831,-0.661809971701593
"338",0.820290056279164,-0.68489006193503
"339",0.402117958543369,-0.0917553966470189
"340",0.840976314327489,-0.67522898718665
"341",0.309420181498954,-0.0901163284615718
"342",0.565926601034354,-0.414796573344719
"343",0.590316701500334,-0.22761580964446
"344",-0.616022831763161,0.785519274329974
"345",0.486558741061148,-0.186987674834713
"346",0.763405598055039,-0.577515852141949
"347",0.382289192716266,-0.262833132268131
"348",0.414922613727255,-0.123088917297316
"349",0.878408085373372,-0.63947291943879
"350",-0.711742341514397,0.86950782888023
"351",0.420912331336252,-0.0943987652960907
"352",0.691809408318358,-0.574182196837324
"353",-0.0169113461471855,0.364425686188014
"354",0.862597713818111,-0.723031892926915
"355",0.871421067932704,-0.680433620381154
"356",0.447289897065683,-0.166611211076594
"357",0.0278925619335899,0.241787684732398
"358",0.499490874265477,-0.317630732202566
"359",0.560691247112232,-0.365313192520241
"360",0.542900319292961,-0.31484319240304
"361",0.930301868503631,-0.855940017484423
"362",0.826935753694385,-0.675596325707098
"363",0.639558727211074,-0.437345420678395
"364",0.3442839775067,-0.20591637672955
"365",-0.124642201125247,0.41845072650233
"366",0.443331995626497,-0.169883872775047
"367",0.865159003696541,-0.766925789064602
"368",0.710420601290964,-0.360163745388674
"369",0.93112248068109,-0.845598523405301
"370",0.83237494260312,-0.60119135728284
"371",0.129903786918149,-0.00975459889784179
"372",0.635933498889144,-0.396943091876365
"373",0.0377094976146538,0.243380328906074
"374",0.500783945646567,-0.341462405182282
"375",0.973184220095727,-0.892107712805364
"376",0.875873464887013,-0.735939872659108
"377",0.228078696347727,0.0219995090139248
"378",0.896157408674098,-0.764602052167534
"379",0.790841177582143,-0.558900891518117
"380",0.594906021463738,-0.536032421656679
"381",0.677007320848773,-0.485404207969996
"382",0.372456026667942,-0.102006093253942
"383",0.5245796087154,-0.0601858027542746
"384",0.106715992534346,0.158299372903682
"385",0.192631025824055,-0.077955289549638
"386",0.491484709729349,-0.208660946552955
"387",-0.676270616367824,0.784168030079328
"388",-0.247491991046407,0.476474212234327
"389",0.956868752171597,-0.893472801751395
"390",0.808101183846112,-0.459493754241102
"391",0.740821800647763,-0.531867034068061
"392",0.249286863499542,0.0653961368462864
"393",0.363372652440838,-0.221307252752932
"394",0.423914336484684,-0.184542672568153
"395",0.614167024907477,-0.41022629213244
"396",0.317798412491955,-0.0766926218214932
"397",0.75456950523338,-0.561993636388148
"398",0.736968610683832,-0.480220793006915
"399",-0.389983806530262,0.543807129840703
"400",0.324803855455121,0.00575976209558819
"401",-0.610102107383219,0.790433966023147
"402",0.456237061226116,-0.148526181435561
"403",0.190941386692908,0.241775784208264
"404",0.552603000973428,-0.306653189817975
"405",0.642706483285325,-0.489447755271011
"406",0.956637135623843,-0.840804328502868
"407",0.843404842689462,-0.636518617306997
"408",0.53423758372643,-0.181842655342315
"409",0.655282563960897,-0.471184519008646
"410",0.478344961873082,-0.114408037901484
"411",0.659464773865847,-0.47182866928796
"412",0.29593079455096,-0.0094794281458788
"413",0.00313619038533268,0.238003483667395
"414",0.577317792231418,-0.229262299299013
"415",0.724478186918965,-0.637028141730226
"416",0.68409523667156,-0.447455100272119
"417",0.879058576587759,-0.732257513107154
"418",0.0604918401276555,0.171306492348945
"419",0.49756270755917,-0.20201261946266
"420",0.711400019933244,-0.594218053655661
"421",0.638760073774661,-0.342350458318619
"422",0.537864970127486,-0.238677885024388
"423",0.630179094636478,-0.450086683471756
"424",-0.249368307113777,0.431522575255527
"425",0.894080472130908,-0.724973162967004
"426",0.88837676002988,-0.68150437515239
"427",0.737023982955454,-0.603849795200345
"428",0.52511691837249,-0.216910941395959
"429",0.444143093229455,-0.10416605191175
"430",0.685269351134238,-0.429149931752069
"431",0.437323416336485,-0.150434701507907
"432",0.859288003595361,-0.731113941415037
"433",0.705334660141142,-0.415687068330188
"434",0.843840282672834,-0.710345450815329
"435",0.664368515093044,-0.484298424400451
"436",0.418504400862311,-0.149239781822579
"437",0.306576270578516,0.037886912641103
"438",0.419990249167108,-0.178637691603974
"439",0.250805193449547,-0.0440150095844116
"440",0.176154680160501,0.0776775035521496
"441",-0.0574454888237875,0.393680882648672
"442",0.634011942212033,-0.301355587042939
"443",0.852634327372047,-0.665143335522599
"444",0.239714058038451,-0.0502155516220203
"445",0.924999989434191,-0.751654040898208
"446",0.595916135831937,-0.293553847046997
"447",0.725246590772453,-0.48312181232209
"448",0.278418331078117,-0.207401290268251
"449",0.639996249543696,-0.249880231384606
"450",0.762404327918433,-0.574997137553595
"451",0.249188457051637,-0.037457291881596
"452",0.158270312295038,0.0813814770585312
"453",0.296482292387381,0.0240465482699152
"454",0.643406759543279,-0.348403190852815
"455",0.895129714315596,-0.73594305788205
"456",0.63717643086208,-0.440248508883264
"457",NA,NA
"458",0.52699836278333,-0.300610467190037
"459",0.0248316682401938,0.245145174794854
"460",0.0743553073254711,0.325492150834811
"461",0.871986660314002,-0.76029659214185
"462",0.85881277776771,-0.672519335962439
"463",-0.0524934911599544,0.378553568888398
"464",0.160396461177421,0.120114304726591
"465",0.595170180175116,-0.297341191911566
"466",0.425826445571031,-0.1306279495196
"467",0.805202925560728,-0.575453032009673
"468",0.732351708917904,-0.42777574996497
"469",0.912267046939703,-0.769706175716165
"470",0.210346400022484,0.0807779982836563
"471",-0.153900070008253,0.354545662681355
"472",0.8746389517016,-0.755604981667477
"473",0.31018214800178,-0.154277454922785
"474",0.279022779907396,-0.0104365764882957
"475",-0.00783903256024496,0.352876462738916
"476",0.795034137515163,-0.625891973350728
"477",0.49880641162011,-0.165136296608971
"478",0.426428697444276,-0.249443623646529
"479",0.414308157490113,-0.182660638648693
"480",0.661239638349618,-0.363601307231948
"481",0.552286918265073,-0.326160041734564
"482",0.116411769478232,-0.225788637541298
"483",0.499957711128257,-0.238208880770096
"484",-0.0122695136949962,0.379206930879009
"485",0.543059012500313,-0.231804900324751
"486",0.589268828503563,-0.405460527749145
"487",0.264305678439113,0.0194525905132385
"488",0.231072315681711,0.172563522515096
"489",0.683201027094977,-0.342657529171052
"490",0.653500897514951,-0.512759073385462
"491",0.618118738871357,-0.36488420305683
"492",0.239915721283447,0.0173971750347232
"493",0.251815219879606,-0.0201435206477207
"494",0.108820175238072,0.144817833676383
"495",0.80783187717403,-0.674147060845483
"496",0.714538691476606,-0.504368804256878
"497",0.921146598473183,-0.781424136896509
"498",0.588747685257215,-0.49188005047792
"499",0.874186370455561,-0.703005283662324
"500",0.145758309218286,0.308559844661404
"501",0.7871908114543,-0.582546087248015
"502",0.870555552187655,-0.681706910671228
"503",0.66109049994787,-0.379236484537951
"504",0.787697517645425,-0.603113703329492
"505",0.367377319626869,-0.194909235840974
"506",0.733909288535754,-0.474633246330192
"507",0.0878536494932536,0.100059956902583
"508",0.491401307421224,-0.105643479835086
"509",0.219367617298703,-0.236107501034419
"510",0.769925599602433,-0.540059727050146
"511",0.96934415207428,-0.887651108851259
"512",0.962497645379909,-0.846430422423362
"513",0.892292703215315,-0.806981100853053
"514",0.986650522763808,-0.907888534612298
"515",-0.234222902844093,0.562086605321389
"516",NA,NA
"517",0.704806691476091,-0.518631004045674
"518",-0.341947477455721,0.553346029529148
"519",0.190995377499264,0.173023980059135
"520",0.704067326297575,-0.383044879092731
"521",0.388035339315202,-0.0128110153960139
"522",0.912643229207206,-0.799621949444167
"523",0.328133342798991,-0.162217426448114
"524",0.782614722917904,-0.651263953800305
"525",0.470580156039446,-0.166455428189474
"526",0.813958153673373,-0.682963969572857
"527",-0.0308228474248437,0.399627813775126
"528",0.922636976366119,-0.74507905834635
"529",0.863043428568028,-0.764916838972004
"530",-0.0368871162008659,0.392881985069756
"531",0.824172988598258,-0.685451324300165
"532",0.837044213392399,-0.620876963846171
"533",0.756075055399725,-0.509411126677534
"534",0.672193070734896,-0.391801430317374
"535",0.160213039879699,0.0883249398696007
"536",0.6859138781242,-0.492143791491734
"537",0.404694565507165,-0.100293964922402
"538",0.923238437762299,-0.825618705231886
"539",0.653274249866702,-0.425422433600488
"540",NA,NA
"541",0.434685646366055,-0.187762198958611
"542",0.988119243696925,-0.934127008162353
"543",0.748226182019228,-0.529188203411687
"544",-0.0405390719451925,0.318251609677299
"545",0.342253692614491,6.07024119302682e-05
"546",0.850215054207759,-0.655309928997156
"547",0.739096108601008,-0.408928670759491
"548",0.179845264726819,0.0679234030249156
"549",0.274661069623462,0.102068591767271
"550",-0.482842543778643,0.665613626071064
"551",-0.0105346461386688,0.262959201487013
"552",0.160397644159144,0.0418303039896969
"553",0.82728256891243,-0.606937941684485
"554",0.694224978306,-0.380257102603085
"555",0.417653325221623,-0.305399647416828
"556",0.903169577753099,-0.715659030613774
"557",-0.0800369277935998,0.38760484038596
"558",0.697275419813371,-0.506364459136433
"559",0.434958627202309,-0.0939214969126158
"560",0.950760048478535,-0.823060695301358
"561",0.64555566744981,-0.272373965767848
"562",0.665781674771654,-0.370564495856591
"563",0.27138190763817,-0.0757589990751125
"564",0.566826084336206,-0.262224749471892
"565",0.611199058651831,-0.281069779499602
"566",0.663588586985417,-0.381314892193775
"567",0.26116389756548,0.129656976150534
"568",0.242506913238208,-0.164962928441889
"569",0.956048694865857,-0.86624991397903
"570",0.354741267995793,-0.0261689078726224
"571",0.741575439066566,-0.557805873263064
"572",0.833363840499733,-0.66190010773589
"573",0.46046441398591,-0.286762819147002
"574",0.522332932281325,-0.248884723807641
"575",0.626865919060894,-0.330898382563854
"576",0.443171468247153,-0.163684525221118
"577",0.853131799008142,-0.72755277911396
"578",0.899306797130913,-0.768583726214106
"579",0.866032866515165,-0.741580057589363
"580",0.512150855333863,-0.255424478160434
"581",0.144939605413562,0.0623932029711738
"582",0.866955334580845,-0.61672609710415
"583",0.507681708118819,-0.112689114211869
"584",0.982444331551634,-0.935116035038454
"585",0.504551371321797,-0.296805896604938
"586",0.688381990273725,-0.351020955649692
"587",0.651688419828091,-0.498061266122805
"588",0.890713464587178,-0.784114014771505
"589",0.625639454951998,-0.384541986723278
"590",0.618193630434785,-0.352469192335773
"591",0.48688039792653,-0.237622961687767
"592",0.0129888904532378,0.193668690800948
"593",0.863445770432366,-0.669500865543397
"594",0.649764849218296,-0.451693698194158
"595",0.807874439470947,-0.537756286092026
"596",0.584448659592135,-0.300600031380884
"597",0.648872080929084,-0.418091027665028
"598",-0.834542927186192,0.948646427346071
"599",0.540539179268093,-0.127451067898535
"600",0.61517697888716,-0.435198237483357
"601",0.697319267593088,-0.496097897722786
"602",0.864159182506304,-0.557570229530932
"603",0.765025730635301,-0.59416546582965
"604",-0.196533742043271,0.467494168353149
"605",0.168048153310864,0.126764989564505
"606",0.624692283799261,-0.361915121826738
"607",0.65032823083916,-0.42207373248487
"608",0.546429496595964,-0.34517427263156
"609",0.0673400222318769,0.0997643623635815
"610",0.549713754343047,-0.31112379156563
"611",0.773633534306081,-0.587685287345751
"612",0.0283222476225702,0.292869003155307
"613",0.446496576933631,-0.324401193437714
"614",0.528797048171788,-0.160920056518438
"615",0.553534852741775,-0.35179333080381
"616",0.369852954207804,-0.195639892911341
"617",0.651352310693451,-0.375842034267279
"618",0.633622661850464,-0.269768251277078
"619",0.524541146008866,-0.195646829041084
"620",0.979782507634983,-0.906531798861014
"621",0.332904396138898,-0.0743577537029978
"622",0.726848364076689,-0.626403245300821
"623",0.885787985392437,-0.781497372086881
"624",0.963554637087755,-0.894253664978106
"625",0.020138838734655,0.306976584618923
"626",-0.134605196639195,0.396581977446263
"627",0.752158533411996,-0.532926179544503
"628",0.540845409815292,-0.324206333485632
"629",0.607095996832981,-0.398986722610099
"630",0.676435443019392,-0.444354370852743
"631",0.933800463099575,-0.798349872911389
"632",0.930644492412657,-0.83693839424644
"633",0.686746282422017,-0.564217132192719
"634",0.104659241453451,0.216086039065015
"635",0.415157401347347,-0.0643333033604937
"636",0.835203037265787,-0.659653555749831
"637",-0.0272852335744584,0.14478189693827
"638",0.87952244583228,-0.686783577136621
"639",0.881692831025918,-0.692721343026549
"640",0.673479493158117,-0.357926358682558
"641",0.805385318994126,-0.616056236751751
"642",0.747175339256958,-0.622766613057357
"643",0.652134662468525,-0.299600937119794
"644",0.976316252705629,-0.848842316268885
"645",0.66601964215829,-0.43585668976187
"646",0.825488604691162,-0.780693654038972
"647",-0.192043978868866,0.43583341748834
"648",0.479193291315397,-0.295372340452912
"649",-0.102019611757576,0.285813683842958
"650",-0.627447533688172,0.767407398305518
"651",0.0610014127091578,0.168580549315256
"652",0.5358885563767,-0.247603140735866
"653",0.690769318660514,-0.559907863679288
"654",0.267816665085071,-0.0553906821626964
"655",0.482424479165146,-0.279511597549681
"656",0.857243650759049,-0.667919795467863
"657",0.319319822020087,-0.0288546731150623
"658",0.132220674608912,0.149722861584451
"659",0.773652331268233,-0.622183979975307
"660",0.797657735477215,-0.548543938007998
"661",0.225223453623786,0.162395012703166
"662",0.155795332505594,0.134609880760364
"663",0.485122377898592,-0.242839674975635
"664",0.114362139645421,0.133175106219836
"665",0.453149588362374,-0.262232587179816
"666",-0.111477462621792,0.417220583723784
"667",0.724133752543445,-0.586887972218305
"668",0.886719732322105,-0.790058379083647
"669",0.623982368386708,-0.354703989047281
"670",0.664433661390668,-0.406554255947751
"671",0.210578425357849,0.0969471692034873
"672",0.70639825831108,-0.491306573547174
"673",0.901713700398623,-0.709643934959914
"674",0.329870422162041,-0.118392720041991
"675",0.703129789407185,-0.577007590404824
"676",0.940596857438569,-0.794549957142864
"677",0.773298554840871,-0.654676442439548
"678",0.0329054186962911,0.274971404042373
"679",0.342714553395837,-0.104841644704423
"680",0.503022746316705,-0.256975508789193
"681",0.722364582592384,-0.637049025788903
"682",0.611714408965344,-0.246866987642209
"683",0.756228613488876,-0.47263055852855
"684",0.479024771659914,-0.0816996273246019
"685",0.668332595239259,-0.317922455913777
"686",0.96308664871552,-0.891060246734516
"687",0.736524740749798,-0.516126424703919
"688",0.592961386898236,-0.347424580528518
"689",0.498542935899652,-0.229788511896964
"690",0.548341702084496,-0.225945309149168
"691",NA,NA
"692",0.22456053559173,0.0921274602520426
"693",0.533192839963587,-0.301219531563893
"694",0.457913796906753,-0.321373037399795
"695",0.660215505176866,-0.449713100215349
"696",0.000248477902443208,0.289994109167891
"697",0.209906587883772,0.12342208152127
"698",0.173336924058679,0.0242883489743712
"699",0.579818497277436,-0.481317196449827
"700",0.770848527437565,-0.563931039952429
"701",0.803903735132551,-0.481165637887781
"702",0.562127427157249,-0.327213715227201
